Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
201900042754,12,1,2019,17:18:00,1,49,49007,2,1,1,2,"JOUVET SQUARE","47,4514900"," -0,5266500",201900042754,138 225 728,B01,3,1,0,2,7,1,5,NULL,201900042754,138 225 729,A01,1,1,1,1,1973,0,1,0,-1,-1,0,-1,201900042754,6,"JOUVET SQUARE",0,NULL,-1,-1,0,1,0,0,1,NULL,NULL,1,0,1,30
201900045704,12,6,2019,16:46:00,1,86,86194,2,1,1,3,"JEAN BRUNET (RUE)","46,1947000","0,1947000",201900045704,138 220 173,A01,1,1,0,2,8,10,5,NULL,201900045704,138 220 172,B01,1,1,1,2,1997,0,1,0,-1,-1,0,-1,201900045704,4,"JEAN BRUNET (RUE)",0,NULL,2,3,0,1,0,0,1,NULL,NULL,1,0,1,50
201900045704,12,6,2019,16:46:00,1,86,86194,2,1,1,3,"JEAN BRUNET (RUE)","46,1947000","0,1947000",201900045704,138 220 173,A01,1,1,0,2,8,10,5,NULL,201900045704,138 220 173,A01,1,1,4,1,1965,0,8,0,-1,-1,0,-1,201900045704,4,"JEAN BRUNET (RUE)",0,NULL,2,3,0,1,0,0,1,NULL,NULL,1,0,1,50
201900047679,23,2,2019,17:30:00,1,14,14118,2,1,1,3,"MOULIN (RUE DU GENERAL)","49,2967700"," -0,3709400",201900047679,138 216 380,A01,3,1,0,2,1,19,5,NULL,201900047679,138 216 380,A01,1,1,3,1,1942,5,8,0,-1,-1,0,-1,201900047679,4,"MOULIN (RUE DU GENERAL)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900047679,23,2,2019,17:30:00,1,14,14118,2,1,1,3,"MOULIN (RUE DU GENERAL)","49,2967700"," -0,3709400",201900047679,138 216 380,A01,3,1,0,2,1,19,5,NULL,201900047679,138 216 381,B01,1,1,1,1,1937,5,1,0,-1,-1,0,-1,201900047679,4,"MOULIN (RUE DU GENERAL)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900048118,9,1,2019,09:35:00,1,75,75117,2,1,1,3,"AVENUE DE LA PORTE DE CLICHY","48,8954920","2,3112800",201900048118,138 215 594,A01,1,1,0,2,3,1,5,NULL,201900048118,138 215 593,B01,1,1,1,2,1941,5,8,0,-1,0,0,-1,201900048118,4,"AVENUE DE LA PORTE DE CLICHY",0,NULL,3,4,0,1,0,0,1,NULL,NULL,1,0,1,30
201900048118,9,1,2019,09:35:00,1,75,75117,2,1,1,3,"AVENUE DE LA PORTE DE CLICHY","48,8954920","2,3112800",201900048118,138 215 594,A01,1,1,0,2,3,1,5,NULL,201900048118,138 215 594,A01,1,1,4,1,1974,4,2,0,-1,0,0,-1,201900048118,4,"AVENUE DE LA PORTE DE CLICHY",0,NULL,3,4,0,1,0,0,1,NULL,NULL,1,0,1,30
201900053717,26,10,2019,10:50:00,1,974,97416,2,1,1,3,SUFFREN(RUE)," -21,3386692","55,4722357",201900053717,138 205 021,B01,1,1,0,2,1,1,6,NULL,201900053717,138 205 020,A01,1,1,1,1,1989,9,1,8,-1,-1," -1",-1,201900053717,9,SUFFREN(RUE),0,NULL,1,1,0,2,(1),(1),1,NULL,NULL,1,9,1,50
201900053717,26,10,2019,10:50:00,1,974,97416,2,1,1,3,SUFFREN(RUE)," -21,3386692","55,4722357",201900053717,138 205 021,B01,1,1,0,2,1,1,6,NULL,201900053717,138 205 021,B01,1,1,4,1,1971,9,8,0,-1,-1," -1",-1,201900053717,9,SUFFREN(RUE),0,NULL,1,1,0,2,(1),(1),1,NULL,NULL,1,9,1,50
201900054578,3,12,2019,18:15:00,3,31,31555,2,2,1,6,"BD DEODAT DE SEVERAC","43,5894070","1,4219110",201900054578,138 203 470,B01,2,1,0,2,8,1,5,NULL,201900054578,138 203 470,B01,1,1,1,1,1972,5,8,8,-1,-1," -1",-1,201900054578,4,NULL,0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900054578,3,12,2019,18:15:00,3,31,31555,2,2,1,6,"BD DEODAT DE SEVERAC","43,5894070","1,4219110",201900054578,138 203 470,B01,2,1,0,2,8,1,5,NULL,201900054578,138 203 470,B01,2,2,4,1,2015,5,8,8,-1,-1,0,-1,201900054578,4,NULL,0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900054578,3,12,2019,18:15:00,3,31,31555,2,2,1,6,"BD DEODAT DE SEVERAC","43,5894070","1,4219110",201900054578,138 203 470,B01,2,1,0,2,8,1,5,NULL,201900054578,138 203 473,A01,1,1,1,2,1989,9,1,8,-1,-1,0,-1,201900054578,4,NULL,0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900054674,29,11,2019,10:10:00,1,44,44102,1,1,7,3,"La Noisetterie","47,0420093"," -1,4739259",201900054674,138 203 297,B01,1,1,0,2,8,2,5,NULL,201900054674,138 203 297,B01,1,1,4,1,1946,5,2,-1,-1,0,0,-1,201900054674,3,57,0,NULL,2,2,0,1,13,400,1,NULL,NULL,1,0,1,70
201900054674,29,11,2019,10:10:00,1,44,44102,1,1,7,3,"La Noisetterie","47,0420093"," -1,4739259",201900054674,138 203 297,B01,1,1,0,2,8,2,5,NULL,201900054674,138 203 298,A01,1,1,1,2,1945,3,8,-1,-1,0,0,-1,201900054674,3,57,0,NULL,2,2,0,1,13,400,1,NULL,NULL,1,0,1,70
201900058146,26,3,2019,09:15:00,1,17,17300,2,2,1,3,"JOURDAN   RUE","46,1644300"," -1,1617500",201900058146,138 196 880,A01,2,1,0,2,3,26,5,NULL,201900058146,138 196 879,B01,1,1,1,1,1990,4,1,0,-1,-1," -1",-1,201900058146,4,"JOURDAN   RUE",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,5,1,50
201900058146,26,3,2019,09:15:00,1,17,17300,2,2,1,3,"JOURDAN   RUE","46,1644300"," -1,1617500",201900058146,138 196 880,A01,2,1,0,2,3,26,5,NULL,201900058146,138 196 880,A01,1,1,4,2,1994,1,8,0,-1,-1," -1",-1,201900058146,4,"JOURDAN   RUE",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,5,1,50
201900009354,14,12,2019,11:15:00,1,45,45130,2,1,1,3,"Rue Francis Carret","47,7953237","1,7113202",201900009354,138 289 009,B01,0,1,0,2,3,0,5,NULL,201900009354,138 289 008,A01,1,1,1,1,1937,0,8,-1,-1,0,0,-1,201900009354,4," Rue Francis Carret",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900009354,14,12,2019,11:15:00,1,45,45130,2,1,1,3,"Rue Francis Carret","47,7953237","1,7113202",201900009354,138 289 009,B01,0,1,0,2,3,0,5,NULL,201900009354,138 289 009,B01,1,1,4,1,1953,5,2,-1,-1,0,0,-1,201900009354,4," Rue Francis Carret",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900009402,16,12,2019,18:05:00,2,33,33281,2,1,1,6,"AVE DE SAINT-MEDARD - Vélo traverse des n°pairs vers n°impairs sur passage piéton","44,8625300"," -0,6476000",201900009402,138 288 918,A01,2,1,0,2,3,19,5,NULL,201900009402,138 288 918,A01,1,1,4,2,1990,0,8,0,-1,-1," -1",-1,201900009402,4,"AVE DE SAINT-MEDARD",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900009402,16,12,2019,18:05:00,2,33,33281,2,1,1,6,"AVE DE SAINT-MEDARD - Vélo traverse des n°pairs vers n°impairs sur passage piéton","44,8625300"," -0,6476000",201900009402,138 288 918,A01,2,1,0,2,3,19,5,NULL,201900009402,138 288 919,B01,1,1,1,2,2000,0,8,0,-1,-1," -1",-1,201900009402,4,"AVE DE SAINT-MEDARD",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900012026,16,10,2019,15:00:00,2,26,26210,1,1,7,2,D67,"45,1999560","5,1205620",201900012026,138 284 088,B01,2,1,0,2,6,1,5,NULL,201900012026,138 284 088,B01,1,1,4,1,1947,5,2,-1,-1,0,0,-1,201900012026,3,67,NULL,NULL,2,2,0,1,36,200,1,NULL,NULL,1,0,1,80
201900012026,16,10,2019,15:00:00,2,26,26210,1,1,7,2,D67,"45,1999560","5,1205620",201900012026,138 284 088,B01,2,1,0,2,6,1,5,NULL,201900012026,138 284 089,A01,1,1,1,1,1941,5,1,-1,-1,0,0,-1,201900012026,3,67,NULL,NULL,2,2,0,1,36,200,1,NULL,NULL,1,0,1,80
201900013334,13,9,2019,08:20:00,1,75,75120,2,1,8,1,"AVENUE GAMBETTA","48,8642975","2,3930598",201900013334,138 281 639,A01,2,1,0,2,1,9,5,NULL,201900013334,138 281 639,A01,1,1,4,1,1973,0,2,8,-1,0,0,-1,201900013334,4,"AVENUE GAMBETTA",2,NULL,2,2,0,2,0,0,1,NULL,NULL,1,0,1,50
201900013334,13,9,2019,08:20:00,1,75,75120,2,1,8,1,"AVENUE GAMBETTA","48,8642975","2,3930598",201900013334,138 281 639,A01,2,1,0,2,1,9,5,NULL,201900013334,138 281 640,B01,1,1,1,1,1983,2,1,0,-1,0,0,-1,201900013334,4,"AVENUE GAMBETTA",2,NULL,2,2,0,2,0,0,1,NULL,NULL,1,0,1,50
201900014252,6,8,2019,08:30:00,1,75,75111,2,2,1,3,"RUE DE CHARONNE","48,8557651","2,3913253",201900014252,138 279 909,A01,2,1,0,2,1,17,5,NULL,201900014252,138 279 909,A01,1,1,4,2,1959,0,2,0,-1,0,0,-1,201900014252,4,"RUE DE CHARONNE",0,NULL,2,2,0,2,0,0,1,NULL,NULL,1,5,1,30
201900014252,6,8,2019,08:30:00,1,75,75111,2,2,1,3,"RUE DE CHARONNE","48,8557651","2,3913253",201900014252,138 279 909,A01,2,1,0,2,1,17,5,NULL,201900014252,138 279 910,B01,1,1,1,1,1996,0,2,6,-1,0,0,-1,201900014252,4,"RUE DE CHARONNE",0,NULL,2,2,0,2,0,0,1,NULL,NULL,1,5,1,30
201900016331,30,4,2019,08:47:00,1,7,07102,2,3,1,3,"LANGUEDOC (Rue du)","44,9276600","4,8621800",201900016331,138 275 944,A01,3,1,0,2,1,15,5,NULL,201900016331,138 275 944,A01,1,1,4,2,1999,5,8,0,-1,-1," -1",-1,201900016331,4,"LANGUEDOC (Rue du)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900016331,30,4,2019,08:47:00,1,7,07102,2,3,1,3,"LANGUEDOC (Rue du)","44,9276600","4,8621800",201900016331,138 275 944,A01,3,1,0,2,1,15,5,NULL,201900016331,138 275 945,B01,1,1,1,2,1961,5,1,0,-1,-1," -1",-1,201900016331,4,"LANGUEDOC (Rue du)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900016392,1,5,2019,09:05:00,1,988,98818,2,3,2,3,"RUE TINDALE/RUE JULES GARNIER"," -22,2899200","166,4426700",201900016392,138 275 838,B01,0,1,0,0,3,1,5,NULL,201900016392,138 275 838,B01,1,1,4,1,1973,5,2,2,-1,-1,0,-1,201900016392,4,594,0,NULL,2,2,0,1,0,0,1,NULL,NULL,2,0,1,50
201900016392,1,5,2019,09:05:00,1,988,98818,2,3,2,3,"RUE TINDALE/RUE JULES GARNIER"," -22,2899200","166,4426700",201900016392,138 275 838,B01,0,1,0,0,3,1,5,NULL,201900016392,138 275 839,A01,1,1,1,1,1949,5,8,8,-1,-1,0,-1,201900016392,4,594,0,NULL,2,2,0,1,0,0,1,NULL,NULL,2,0,1,50
201900017336,14,10,2019,16:20:00,1,93,93053,2,9,1,3,"GENERAL DE GAULLE (ROND POINT DU)","48,8880000","2,4580000",201900017336,138 273 993,A01,3,1,12,2,5,9,5,NULL,201900017336,138 273 992,B01,1,1,1,1,1995,1,1,0,-1,-1," -1",-1,201900017336,4,"GENERAL DE GAULLE (ROND POINT DU)",0,NULL,4,2,0,2,0,0,3,NULL,NULL,1,9,1,50
201900017336,14,10,2019,16:20:00,1,93,93053,2,9,1,3,"GENERAL DE GAULLE (ROND POINT DU)","48,8880000","2,4580000",201900017336,138 273 993,A01,3,1,12,2,5,9,5,NULL,201900017336,138 273 993,A01,1,1,4,1,1957,0,2,0,-1,-1," -1",-1,201900017336,4,"GENERAL DE GAULLE (ROND POINT DU)",0,NULL,4,2,0,2,0,0,3,NULL,NULL,1,9,1,50
201900021017,10,9,2019,20:40:00,5,75,75107,2,3,1,3,"BOULEVARD DES INVALIDES","48,8482960","2,3157790",201900021017,138 267 123,B01,2,1,0,2,8,15,5,NULL,201900021017,138 267 122,A01,1,1,1,1,1979,0,2,6,-1,0,0,-1,201900021017,4,"BOULEVARD DES INVALIDES",0,NULL,2,2,-1,1,0,0,1,NULL,NULL,1,0,1,50
201900021017,10,9,2019,20:40:00,5,75,75107,2,3,1,3,"BOULEVARD DES INVALIDES","48,8482960","2,3157790",201900021017,138 267 123,B01,2,1,0,2,8,15,5,NULL,201900021017,138 267 123,B01,1,1,4,1,1997,0,2,8,-1,0,0,-1,201900021017,4,"BOULEVARD DES INVALIDES",0,NULL,2,2,-1,1,0,0,1,NULL,NULL,1,0,1,50
201900022078,13,11,2019,08:40:00,1,67,67482,2,3,1,3,"ANKARA (RUE D )","48,5743400","7,7712700",201900022078,138 265 040,B01,2,1,0,2,8,19,5,NULL,201900022078,138 265 039,A01,1,1,1,1,1943,0,1,0,-1,-1,0,-1,201900022078,4,"ANKARA (RUE D )",0,NULL,2,3,0,1,0,0,1,NULL,NULL,1,0,1,50
201900022078,13,11,2019,08:40:00,1,67,67482,2,3,1,3,"ANKARA (RUE D )","48,5743400","7,7712700",201900022078,138 265 040,B01,2,1,0,2,8,19,5,NULL,201900022078,138 265 040,B01,1,1,4,1,1977,0,8,0,-1,-1,0,-1,201900022078,4,"ANKARA (RUE D )",0,NULL,2,3,0,1,0,0,1,NULL,NULL,1,0,1,50
201900022097,14,11,2019,21:00:00,5,44,44162,2,1,1,1,"AVENUE CONDORCET","47,2285700"," -1,6056700",201900022097,138 265 001,B01,0,1,0,1,1,26,5,NULL,201900022097,138 265 001,B01,1,1,3,2,1994,0,2,4,-1,0,0,-1,201900022097,4,NULL,0,NULL,-1,0,2,1,1,0,1,NULL,NULL,1,0,1,30
201900022766,9,9,2019,06:55:00,5,29,29019,2,3,1,3,"LOTI PIERRE","48,3826200"," -4,5057100",201900022766,138 263 758,B01,3,1,0,2,1,1,0,NULL,201900022766,138 263 758,B01,1,1,4,1,1986,1,2,4,-1,-1,0,-1,201900022766,4,"LOTI PIERRE",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900022766,9,9,2019,06:55:00,5,29,29019,2,3,1,3,"LOTI PIERRE","48,3826200"," -4,5057100",201900022766,138 263 758,B01,3,1,0,2,1,1,0,NULL,201900022766,138 263 759,A01,1,1,1,1,1992,1,1,0,-1,-1,0,-1,201900022766,4,"LOTI PIERRE",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900023287,29,7,2019,10:30:00,1,67,67482,2,3,1,1,"MITTELHAUSBERGEN (ROUTE DE)","48,5940770","7,7202400",201900023287,138 262 703,B01,2,1,0,2,1,1,5,NULL,201900023287,138 262 702,A01,1,1,1,2,1997,3,1,8,-1,-1,0,-1,201900023287,4,"MITTELHAUSBERGEN (ROUTE DE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,9,0,1,30
201900023287,29,7,2019,10:30:00,1,67,67482,2,3,1,1,"MITTELHAUSBERGEN (ROUTE DE)","48,5940770","7,7202400",201900023287,138 262 703,B01,2,1,0,2,1,1,5,NULL,201900023287,138 262 703,B01,1,1,4,1,1955,0,8,0,-1,-1,0,-1,201900023287,4,"MITTELHAUSBERGEN (ROUTE DE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,9,0,1,30
201900024863,28,6,2019,08:30:00,1,32,32013,2,3,1,3,"PIERRE DE MONTESQUIOU (AVENUE)","43,6335300","0,5883100",201900024863,138 259 556,A01,3,1,0,2,1,9,5,NULL,201900024863,138 259 555,B01,1,1,4,2,1991,1,1,0,-1,-1," -1",-1,201900024863,4,"PIERRE DE MONTESQUIOU (AVENUE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900024863,28,6,2019,08:30:00,1,32,32013,2,3,1,3,"PIERRE DE MONTESQUIOU (AVENUE)","43,6335300","0,5883100",201900024863,138 259 556,A01,3,1,0,2,1,9,5,NULL,201900024863,138 259 556,A01,1,1,4,1,2002,1,8,0,-1,0,0,-1,201900024863,4,"PIERRE DE MONTESQUIOU (AVENUE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900025140,29,7,2019,18:10:00,1,75,75111,2,4,1,3,"BOULEVARD BEAUMARCHAIS","48,8540433","2,3689348",201900025140,138 259 050,A01,1,1,0,2,3,18,5,NULL,201900025140,138 259 050,A01,1,1,4,1,1993,1,2,0,-1,0,0,-1,201900025140,4,"BOULEVARD BEAUMARCHAIS",0,NULL,3,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900025140,29,7,2019,18:10:00,1,75,75111,2,4,1,3,"BOULEVARD BEAUMARCHAIS","48,8540433","2,3689348",201900025140,138 259 050,A01,1,1,0,2,3,18,5,NULL,201900025140,138 259 051,B01,1,1,1,1,1971,5,1,0,-1,0,0,-1,201900025140,4,"BOULEVARD BEAUMARCHAIS",0,NULL,3,2,0,1,0,0,1,NULL,NULL,1,0,1,50
201900027197,18,4,2019,21:10:00,4,59,59350,2,2,1,2,"ISLY RUE","50,6248000","3,0387600",201900027197,138 255 157,B01,1,1,0,2,3,19,5,NULL,201900027197,138 255 157,B01,1,1,4,1,1996,0,8,0,-1,-1,0,-1,201900027197,4,"ISLY RUE",0,NULL,2,2,2,1,0,0,1,NULL,NULL,1,0,1,50
201900028499,9,4,2019,14:25:00,1,64,64122,2,6,1,2,"ROND POINT LUIS MARIANO ","43,4586000"," -1,5473900",201900028499,138 252 730,B01,3,1,0,2,4,2,5,NULL,201900028499,138 252 729,A01,1,1,1,2,1964,0,1,0,-1,0,0,-1,201900028499,4,"ROND POINT LUIS MARIANO",0,NULL,1,1,0,1,0,0,2,NULL,NULL,1,0,1,50
201900028499,9,4,2019,14:25:00,1,64,64122,2,6,1,2,"ROND POINT LUIS MARIANO ","43,4586000"," -1,5473900",201900028499,138 252 730,B01,3,1,0,2,4,2,5,NULL,201900028499,138 252 730,B01,1,1,4,1,1937,5,8,0,-1,0,0,-1,201900028499,4,"ROND POINT LUIS MARIANO",0,NULL,1,1,0,1,0,0,2,NULL,NULL,1,0,1,50
201900032954,7,11,2019,13:58:00,1,49,49007,2,1,1,7,"MUSSES CHEMIN","47,4565900"," -0,5704000",201900032954,138 244 276,A01,3,1,0,0,8,26,5,NULL,201900032954,138 244 276,A01,1,1,4,1,2001,9,2,8,-1,-1," -1",-1,201900032954,4,"MUSSES CHEMIN",0,NULL,-1,1,0,1,0,0,1,NULL,NULL,1,0,1,30
201900033051,8,11,2019,12:02:00,1,75,75115,2,2,1,3,"RUE EMERIAU","48,8496240","2,2861540",201900033051,138 244 097,B01,2,1,0,2,8,18,5,NULL,201900033051,138 244 096,A01,1,1,1,1,1978,4,1,0,-1,0,0,-1,201900033051,4,"RUE EMERIAU",0,NULL,3,1,0,1,0,0,1,NULL,NULL,1,0,1,50
201900033051,8,11,2019,12:02:00,1,75,75115,2,2,1,3,"RUE EMERIAU","48,8496240","2,2861540",201900033051,138 244 097,B01,2,1,0,2,8,18,5,NULL,201900033051,138 244 096,A01,2,2,1,2,1996,0,1,0,-1,0,0,-1,201900033051,4,"RUE EMERIAU",0,NULL,3,1,0,1,0,0,1,NULL,NULL,1,0,1,50
201900033051,8,11,2019,12:02:00,1,75,75115,2,2,1,3,"RUE EMERIAU","48,8496240","2,2861540",201900033051,138 244 097,B01,2,1,0,2,8,18,5,NULL,201900033051,138 244 097,B01,1,1,4,1,1961,0,8,2,-1,0,0,-1,201900033051,4,"RUE EMERIAU",0,NULL,3,1,0,1,0,0,1,NULL,NULL,1,0,1,50
201900033279,2,10,2019,18:41:00,1,49,49007,2,1,1,3,RABELAIS,"47,4578400"," -0,5445500",201900033279,138 243 671,B01,1,1,0,2,8,0,5,NULL,201900033279,138 243 670,A01,1,1,1,1,1946,0,1,8,-1,-1,0,-1,201900033279,4,RABELAIS,0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,60
201900033279,2,10,2019,18:41:00,1,49,49007,2,1,1,3,RABELAIS,"47,4578400"," -0,5445500",201900033279,138 243 671,B01,1,1,0,2,8,0,5,NULL,201900033279,138 243 671,B01,2,1,4,2,1999,0,2,0,-1,-1,0,-1,201900033279,4,RABELAIS,0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,0,1,60
201900038953,19,1,2019,16:00:00,1,972,97216,1,1,1,1,"Axe D15 - fleury","14,8053270"," -61,0353930",201900038953,138 232 858,A01,1,1,0,2,1,1,5,NULL,201900038953,138 232 858,A01,1,1,3,1,2004,5,0,-1,-1,0,0,-1,201900038953,3,15,NULL,NULL,2,2,0,2,25,0,4,NULL,NULL,1,0,1,-1
201900038953,19,1,2019,16:00:00,1,972,97216,1,1,1,1,"Axe D15 - fleury","14,8053270"," -61,0353930",201900038953,138 232 858,A01,1,1,0,2,1,1,5,NULL,201900038953,138 232 859,B01,1,1,1,1,1953,5,1,-1,-1,0,0,-1,201900038953,3,15,NULL,NULL,2,2,0,2,25,0,4,NULL,NULL,1,0,1,-1
201900039198,27,8,2019,17:20:00,1,14,14118,2,1,1,3,"FALAISE (RUE DE  - 90-142 IMPAIR - 95)","49,1735700"," -0,3539400",201900039198,138 232 395,B01,3,1,0,2,7,19,5,NULL,201900039198,138 232 395,B01,1,1,4,1,1958,5,8,0,-1,-1," -1",-1,201900039198,4,"FALAISE (RUE DE  - 90-142 IMPAIR - 95)",0,NULL,2,0,0,1,1,0,1,NULL,NULL,1,0,1,50
201900039198,27,8,2019,17:20:00,1,14,14118,2,1,1,3,"FALAISE (RUE DE  - 90-142 IMPAIR - 95)","49,1735700"," -0,3539400",201900039198,138 232 395,B01,3,1,0,2,7,19,5,NULL,201900039198,138 232 396,A01,1,1,1,2,1945,5,1,0,-1,0,0,-1,201900039198,4,"FALAISE (RUE DE  - 90-142 IMPAIR - 95)",0,NULL,2,0,0,1,1,0,1,NULL,NULL,1,0,1,50
201900043016,26,8,2019,08:20:00,1,11,11170,2,4,8,6,"BOULEVARD PECH MAYAUD","43,1116300","3,0948600",201900043016,138 225 246,A01,1,1,0,0,0,15,5,NULL,201900043016,138 225 246,A01,1,1,3,1,1977,5,2,-1,-1,0,0,-1,201900043016,7,NULL,NULL,NULL,2,-1,-1,-1,(1),(1),-1,NULL,NULL,-1,-1,-1,-1
201900045622,24,5,2019,20:30:00,1,92,92023,2,1,1,6,"PAIX (AVENUE DE LA)","48,8151700","2,2723700",201900045622,138 220 311,B01,3,1,0,2,0,1,5,NULL,201900045622,138 220 310,A01,1,1,4,1,1987,5,2,8,-1,-1,0,-1,201900045622,4,"PAIX (AVENUE DE LA)",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,0,1,30
201900045622,24,5,2019,20:30:00,1,92,92023,2,1,1,6,"PAIX (AVENUE DE LA)","48,8151700","2,2723700",201900045622,138 220 311,B01,3,1,0,2,0,1,5,NULL,201900045622,138 220 311,B01,1,1,4,1,2000,5,2,0,-1,-1,0,-1,201900045622,4,"PAIX (AVENUE DE LA)",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,0,1,30
201900045622,24,5,2019,20:30:00,1,92,92023,2,1,1,6,"PAIX (AVENUE DE LA)","48,8151700","2,2723700",201900045622,138 220 311,B01,3,1,0,2,0,1,5,NULL,201900045622,138 220 312,C01,1,1,1,2,1964,5,1,8,-1,-1,0,-1,201900045622,4,"PAIX (AVENUE DE LA)",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,0,1,30
201900049453,16,6,2019,09:54:00,1,42,42170,1,3,1,3,"R.D 504","46,0388100","4,1110300",201900049453,138 213 125,A01,3,1,0,2,1,26,5,NULL,201900049453,138 213 124,B01,1,1,1,1,1943,5,1,8,-1,-1,0,-1,201900049453,3,504,0,NULL,2,2,0,4,1,0,1,NULL,NULL,1,0,1,50
201900049453,16,6,2019,09:54:00,1,42,42170,1,3,1,3,"R.D 504","46,0388100","4,1110300",201900049453,138 213 125,A01,3,1,0,2,1,26,5,NULL,201900049453,138 213 125,A01,1,1,3,1,1981,5,2,8,-1,-1,0,-1,201900049453,3,504,0,NULL,2,2,0,4,1,0,1,NULL,NULL,1,0,1,50
201900050126,25,9,2019,07:45:00,1,67,67482,2,1,1,3,"ROME (RUE DE)","48,5773620","7,7665400",201900050126,138 211 877,B01,1,1,0,2,8,1,0,NULL,201900050126,138 211 877,B01,1,1,3,2,1998,2,8,0,-1,-1,0,-1,201900050126,4,"ROME (RUE DE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,2,0,1,50
201900050126,25,9,2019,07:45:00,1,67,67482,2,1,1,3,"ROME (RUE DE)","48,5773620","7,7665400",201900050126,138 211 877,B01,1,1,0,2,8,1,0,NULL,201900050126,138 211 878,A01,2,2,1,1,2002,2,1,8,-1,-1,0,-1,201900050126,4,"ROME (RUE DE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,2,0,1,50
201900050126,25,9,2019,07:45:00,1,67,67482,2,1,1,3,"ROME (RUE DE)","48,5773620","7,7665400",201900050126,138 211 877,B01,1,1,0,2,8,1,0,NULL,201900050126,138 211 878,A01,1,1,1,1,1966,1,1,8,-1,-1,0,-1,201900050126,4,"ROME (RUE DE)",0,NULL,2,2,0,1,0,0,1,NULL,NULL,2,0,1,50
201900050455,30,3,2019,08:45:00,1,75,75101,2,3,1,3,"RUE DE TURBIGO","48,8632830","2,3463230",201900050455,138 211 274,B01,2,1,0,2,0,1,5,NULL,201900050455,138 211 274,B01,1,1,4,2,1993,1,2,0,-1,0,0,-1,201900050455,4,"RUE DE TURBIGO",0,NULL,1,1,2,1,0,0,1,NULL,NULL,1,0,5,30
201900050455,30,3,2019,08:45:00,1,75,75101,2,3,1,3,"RUE DE TURBIGO","48,8632830","2,3463230",201900050455,138 211 274,B01,2,1,0,2,0,1,5,NULL,201900050455,138 211 275,A01,1,1,1,1,1900,0,2,6,-1,0,0,-1,201900050455,4,"RUE DE TURBIGO",0,NULL,1,1,2,1,0,0,1,NULL,NULL,1,0,5,30
201900053540,27,10,2019,15:30:00,1,75,75111,2,3,2,6,"AVENUE PARMENTIER","48,8591370","2,3794960",201900053540,138 205 381,A01,2,1,0,2,3,18,5,NULL,201900053540,138 205 381,A01,1,1,4,1,1993,0,8,0,-1,0,0,-1,201900053540,4,"AVENUE PARMENTIER",0,NULL,-1,4,0,1,0,0,1,NULL,NULL,2,0,1,50
201900010893,5,7,2019,09:25:00,1,94,94076,2,1,1,1,"HENRI BARBUSSE (R)","48,8030500","2,3653800",201900010893,138 286 243,A01,2,1,0,2,1,13,5,NULL,201900010893,138 286 243,A01,1,1,4,1,1995,0,8,0,-1,-1," -1",-1,201900010893,4,"HENRI BARBUSSE (R)",0,NULL,3,2,0,2,0,0,1,NULL,NULL,1,0,1,50
