Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
2.021E+11,15,11,2021,12:30:00,1,10,10387,2,3,1,3,VOLTAIRE (RUE),"482,948,000,000","40,641,000,000",2.021E+11,187 724,B01,1,1,0,2,1,1,0,NULL,2.021E+11,248 725,187 723,A01,1,1,1,1,1972,0,1,8,-1,-1,-1,-1,2.021E+11,4,VOLTAIRE (RUE),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,5,1,50
2.021E+11,15,11,2021,12:30:00,1,10,10387,2,3,1,3,VOLTAIRE (RUE),"482,948,000,000","40,641,000,000",2.021E+11,187 724,B01,1,1,0,2,1,1,0,NULL,2.021E+11,248 726,187 724,B01,1,1,4,1,1972,0,8,0,-1,-1,-1,-1,2.021E+11,4,VOLTAIRE (RUE),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,5,1,50
2.021E+11,27,10,2021,17:00:00,1,68,68269,2,1,1,3,Route de Guémar,"481,918,540,000","73,363,410,000",2.021E+11,187 645,B01,2,1,0,2,7,0,5,NULL,2.021E+11,248 630,187 645,B01,1,1,4,2,1988,1,0,-1,-1,0,0,-1,2.021E+11,3,106,0,NULL,2,2,1,1,1,200,1,NULL,-1,1,0,1,50
2.021E+11,27,10,2021,17:00:00,1,68,68269,2,1,1,3,Route de Guémar,"481,918,540,000","73,363,410,000",2.021E+11,187 645,B01,2,1,0,2,7,0,5,NULL,2.021E+11,248 631,187 646,A01,1,1,1,1,1936,3,1,-1,-1,0,0,-1,2.021E+11,3,106,0,NULL,2,2,1,1,1,200,1,NULL,-1,1,0,1,50
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 577,C01,2,1,0,2,1,1,5,NULL,2.021E+11,248 541,187 574,B01,1,1,1,1,1998,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 576,D01,2,1,0,2,1,1,5,NULL,2.021E+11,248 541,187 574,B01,1,1,1,1,1998,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 575,E01,2,1,0,2,1,1,5,NULL,2.021E+11,248 541,187 574,B01,1,1,1,1,1998,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 574,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 541,187 574,B01,1,1,1,1,1998,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 577,C01,2,1,0,2,1,1,5,NULL,2.021E+11,248 542,187 575,E01,1,1,4,1,1963,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 576,D01,2,1,0,2,1,1,5,NULL,2.021E+11,248 542,187 575,E01,1,1,4,1,1963,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 575,E01,2,1,0,2,1,1,5,NULL,2.021E+11,248 542,187 575,E01,1,1,4,1,1963,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 574,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 542,187 575,E01,1,1,4,1,1963,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 577,C01,2,1,0,2,1,1,5,NULL,2.021E+11,248 543,187 576,D01,1,1,3,1,1950,9,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 576,D01,2,1,0,2,1,1,5,NULL,2.021E+11,248 543,187 576,D01,1,1,3,1,1950,9,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 575,E01,2,1,0,2,1,1,5,NULL,2.021E+11,248 543,187 576,D01,1,1,3,1,1950,9,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 574,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 543,187 576,D01,1,1,3,1,1950,9,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 577,C01,2,1,0,2,1,1,5,NULL,2.021E+11,248 544,187 577,C01,1,1,4,1,1960,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 576,D01,2,1,0,2,1,1,5,NULL,2.021E+11,248 544,187 577,C01,1,1,4,1,1960,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 575,E01,2,1,0,2,1,1,5,NULL,2.021E+11,248 544,187 577,C01,1,1,4,1,1960,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 574,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 544,187 577,C01,1,1,4,1,1960,5,2,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 577,C01,2,1,0,2,1,1,5,NULL,2.021E+11,248 545,187 578,A01,1,1,1,1,1935,5,1,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 576,D01,2,1,0,2,1,1,5,NULL,2.021E+11,248 545,187 578,A01,1,1,1,1,1935,5,1,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 575,E01,2,1,0,2,1,1,5,NULL,2.021E+11,248 545,187 578,A01,1,1,1,1,1935,5,1,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,17,11,2021,15:30:00,1,50,50298,1,3,7,6,D29,"492,743,080,000","-12,784,160,000",2.021E+11,187 574,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 545,187 578,A01,1,1,1,1,1935,5,1,-1,-1,0,0,-1,2.021E+11,3,29,0,F,2,2,0,1,0,300,1,NULL,-1,1,0,1,80
2.021E+11,25,3,2021,17:50:00,1,73,73008,2,1,7,3,D991,"457,113,300,000","58,932,100,000",2.021E+11,187 501,B01,1,1,0,2,1,1,5,NULL,2.021E+11,248 452,187 500,A01,1,1,1,1,1998,5,1,0,-1,-1,-1,-1,2.021E+11,3,INNOCENT SAINT ROUTE DE,0,NULL,2,2,0,2,28,440,2,NULL,-1,1,0,1,50
2.021E+11,25,3,2021,17:50:00,1,73,73008,2,1,7,3,D991,"457,113,300,000","58,932,100,000",2.021E+11,187 501,B01,1,1,0,2,1,1,5,NULL,2.021E+11,248 453,187 500,A01,2,2,4,2,2000,5,1,0,-1,-1,-1,-1,2.021E+11,3,INNOCENT SAINT ROUTE DE,0,NULL,2,2,0,2,28,440,2,NULL,-1,1,0,1,50
2.021E+11,25,3,2021,17:50:00,1,73,73008,2,1,7,3,D991,"457,113,300,000","58,932,100,000",2.021E+11,187 501,B01,1,1,0,2,1,1,5,NULL,2.021E+11,248 454,187 501,B01,1,1,4,1,1967,5,2,0,-1,-1,-1,-1,2.021E+11,3,INNOCENT SAINT ROUTE DE,0,NULL,2,2,0,2,28,440,2,NULL,-1,1,0,1,50
2.021E+11,15,11,2021,19:00:00,5,974,97411,2,3,1,3,GAULLE (DU GENERAL DE),"-208,856,200,000","554,641,000,000",2.021E+11,187 494,A01,3,1,0,2,1,1,5,NULL,2.021E+11,248 446,187 494,A01,1,1,4,1,2001,5,8,0,-1,-1,-1,-1,2.021E+11,4,GAULLE (DU GENERAL DE),0,NULL,1,1,1,2,0,0,2,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,19:00:00,5,974,97411,2,3,1,3,GAULLE (DU GENERAL DE),"-208,856,200,000","554,641,000,000",2.021E+11,187 494,A01,3,1,0,2,1,1,5,NULL,2.021E+11,248 447,187 495,B01,1,1,1,1,1964,5,1,0,-1,-1,-1,-1,2.021E+11,4,GAULLE (DU GENERAL DE),0,NULL,1,1,1,2,0,0,2,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,18:30:00,3,973,97302,2,1,1,3,MERE THERESA (rue),"49,247,600,000","-523,124,700,000",2.021E+11,187 492,B01,1,1,0,2,8,1,0,NULL,2.021E+11,248 441,187 491,A01,1,1,1,1,1958,0,1,8,-1,-1,-1,-1,2.021E+11,4,MERE THERESA (rue),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,15,11,2021,18:30:00,3,973,97302,2,1,1,3,MERE THERESA (rue),"49,247,600,000","-523,124,700,000",2.021E+11,187 492,B01,1,1,0,2,8,1,0,NULL,2.021E+11,248 442,187 492,B01,1,1,4,1,1962,0,8,8,-1,-1,-1,-1,2.021E+11,4,MERE THERESA (rue),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,15,11,2021,12:35:00,1,69,69259,2,1,1,6,IRENE JOLIOT CURIE                  (BD),"457,220,800,000","48,731,600,000",2.021E+11,187 487,A01,0,1,0,9,1,0,5,NULL,2.021E+11,248 435,187 487,A01,1,1,4,2,1999,0,2,-1,-1,-1,-1,-1,2.021E+11,4,IRENE JOLIOT CURIE                  (BD),0,NULL,1,2,1,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,14,11,2021,16:50:00,1,87,87114,1,1,1,7,BUISSON (ROUTE DU),"458,372,800,000","13,542,600,000",2.021E+11,187 457,A01,1,1,0,0,8,1,5,NULL,2.021E+11,248 389,187 457,A01,1,1,3,1,1956,5,2,0,-1,-1,-1,-1,2.021E+11,4,BUISSON (ROUTE DU),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,90
2.021E+11,12,11,2021,14:12:00,1,63,63164,2,1,1,2,MICHEL MARIUS (RUE),"458,282,500,000","31,433,000,000",2.021E+11,187 423,A01,1,1,0,2,1,26,5,NULL,2.021E+11,248 346,187 423,A01,1,1,4,1,1956,0,2,0,-1,0,0,-1,2.021E+11,4,MICHEL MARIUS (RUE),0,NULL,1,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,12,11,2021,14:12:00,1,63,63164,2,1,1,2,MICHEL MARIUS (RUE),"458,282,500,000","31,433,000,000",2.021E+11,187 423,A01,1,1,0,2,1,26,5,NULL,2.021E+11,248 347,187 424,B01,1,1,1,1,1955,0,1,0,-1,0,0,-1,2.021E+11,4,MICHEL MARIUS (RUE),0,NULL,1,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,15,11,2021,20:12:00,5,54,54395,2,1,1,3,QUATRE EGLISES (RUE,"486,873,000,000","61,836,500,000",2.021E+11,187 419,A01,1,1,0,2,8,13,5,NULL,2.021E+11,248 341,187 418,B01,1,1,1,1,2001,0,1,0,-1,0,0,-1,2.021E+11,4,QUATRE EGLISES (RUE,0,NULL,2,3,3,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,20:12:00,5,54,54395,2,1,1,3,QUATRE EGLISES (RUE,"486,873,000,000","61,836,500,000",2.021E+11,187 419,A01,1,1,0,2,8,13,5,NULL,2.021E+11,248 342,187 419,A01,1,1,4,1,1990,0,8,0,-1,0,0,-1,2.021E+11,4,QUATRE EGLISES (RUE,0,NULL,2,3,3,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,13,11,2021,16:58:00,1,47,47001,2,1,1,6,REPUBLIQUE (BOULEVARD DE LA),"442,044,200,000","0,6141800000",2.021E+11,187 404,A01,3,1,0,1,3,1,5,NULL,2.021E+11,248 324,187 404,A01,1,1,1,1,2007,5,8,0,-1,0,0,-1,2.021E+11,4,REPUBLIQUE (BOULEVARD DE LA),0,NULL,4,2,1,1,0,0,1,NULL,-1,1,0,1,30
2.021E+11,13,11,2021,16:58:00,1,47,47001,2,1,1,6,REPUBLIQUE (BOULEVARD DE LA),"442,044,200,000","0,6141800000",2.021E+11,187 404,A01,3,1,0,1,3,1,5,NULL,2.021E+11,248 325,187 404,A01,10,3,3,2,1943,5,0,-1,-1,1,B,1,2.021E+11,4,REPUBLIQUE (BOULEVARD DE LA),0,NULL,4,2,1,1,0,0,1,NULL,-1,1,0,1,30
2.021E+11,14,11,2021,17:36:00,5,44,44184,2,2,1,3,HALLES (RUE DES) DU 38 AU 50 - DU 51 AU,"472,791,901,829","-22,167,277,336",2.021E+11,187 403,B01,1,1,0,2,6,1,5,NULL,2.021E+11,248 322,187 402,A01,1,1,1,2,1960,5,1,0,-1,-1,-1,-1,2.021E+11,4,HALLES (RUE DES) DU 38 AU 50 - DU 51 AU,0,NULL,3,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,14,11,2021,17:36:00,5,44,44184,2,2,1,3,HALLES (RUE DES) DU 38 AU 50 - DU 51 AU,"472,791,901,829","-22,167,277,336",2.021E+11,187 403,B01,1,1,0,2,6,1,5,NULL,2.021E+11,248 323,187 403,B01,1,1,4,1,1975,1,0,0,-1,-1,-1,-1,2.021E+11,4,HALLES (RUE DES) DU 38 AU 50 - DU 51 AU,0,NULL,3,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,12,11,2021,15:15:00,1,28,28404,2,1,1,1,LIBERTE (AVENUE DE LA),"487,300,301,919","13,266,241,548",2.021E+11,187 368,B01,3,1,0,2,3,1,5,NULL,2.021E+11,248 279,187 368,B01,1,1,4,1,1949,0,8,0,-1,-1,-1,-1,2.021E+11,3,LIBERTE (AVENUE DE LA),0,NULL,2,1,0,1,0,100,3,NULL,-1,1,0,1,80
2.021E+11,12,11,2021,15:15:00,1,28,28404,2,1,1,1,LIBERTE (AVENUE DE LA),"487,300,301,919","13,266,241,548",2.021E+11,187 368,B01,3,1,0,2,3,1,5,NULL,2.021E+11,248 280,187 369,A01,1,1,1,1,1976,1,1,0,-1,-1,-1,-1,2.021E+11,3,LIBERTE (AVENUE DE LA),0,NULL,2,1,0,1,0,100,3,NULL,-1,1,0,1,80
2.021E+11,15,11,2021,09:30:00,1,24,24037,2,1,1,2,RD 19,"448,341,332,792","0,5050063133",2.021E+11,187 366,B01,1,1,0,2,4,1,5,NULL,2.021E+11,248 277,187 366,B01,1,1,4,1,2006,2,2,4,-1,-1,-1,-1,2.021E+11,3,RD 19,0,NULL,2,2,0,1,2,400,1,NULL,-1,1,0,1,70
2.021E+11,15,11,2021,09:30:00,1,24,24037,2,1,1,2,RD 19,"448,341,332,792","0,5050063133",2.021E+11,187 366,B01,1,1,0,2,4,1,5,NULL,2.021E+11,248 278,187 367,A01,1,1,1,1,2006,0,8,0,-1,-1,-1,-1,2.021E+11,3,RD 19,0,NULL,2,2,0,1,2,400,1,NULL,-1,1,0,1,70
2.021E+11,14,11,2021,17:00:00,2,10,10321,1,1,1,2,GENERAL LECLERC (RUE DU),"482,891,000,000","39,983,000,000",2.021E+11,187 361,B01,1,1,0,2,4,0,5,NULL,2.021E+11,248 268,187 360,A01,1,1,1,1,1962,5,1,0,-1,-1,-1,-1,2.021E+11,3,GENERAL LECLERC (RUE DU),0,NULL,2,2,0,1,4,900,1,NULL,-1,1,0,1,50
2.021E+11,14,11,2021,17:00:00,2,10,10321,1,1,1,2,GENERAL LECLERC (RUE DU),"482,891,000,000","39,983,000,000",2.021E+11,187 361,B01,1,1,0,2,4,0,5,NULL,2.021E+11,248 269,187 361,B01,1,1,3,1,1956,9,8,0,-1,-1,-1,-1,2.021E+11,3,GENERAL LECLERC (RUE DU),0,NULL,2,2,0,1,4,900,1,NULL,-1,1,0,1,50
2.021E+11,15,11,2021,18:00:00,5,75,75119,2,3,1,6,BOULEVARD SERURIER,"488,873,190,000","23,947,400,000",2.021E+11,187 348,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 249,187 347,A01,1,1,1,1,1967,9,1,0,-1,0,0,-1,2.021E+11,4,BOULEVARD SERURIER,0,NULL,2,3,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,18:00:00,5,75,75119,2,3,1,6,BOULEVARD SERURIER,"488,873,190,000","23,947,400,000",2.021E+11,187 348,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 250,187 348,B01,1,1,4,1,1981,9,8,8,-1,0,0,-1,2.021E+11,4,BOULEVARD SERURIER,0,NULL,2,3,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,10,2021,08:40:00,1,75,75114,2,4,1,3,AVENUE DU MAINE,"488,401,580,000","23,218,850,000",2.021E+11,187 342,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 242,187 341,A01,1,1,1,1,1953,5,8,0,-1,0,0,-1,2.021E+11,4,AVENUE DU MAINE,0,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,10,2021,08:40:00,1,75,75114,2,4,1,3,AVENUE DU MAINE,"488,401,580,000","23,218,850,000",2.021E+11,187 342,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 243,187 342,B01,1,1,3,1,1987,9,8,0,-1,0,0,-1,2.021E+11,4,AVENUE DU MAINE,0,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,15:40:00,1,75,75111,2,3,2,6,AVENUE DE LA REPUBLIQUE,"488,666,410,000","23,673,580,000",2.021E+11,187 339,Z01,1,1,0,1,1,5,5,NULL,2.021E+11,248 238,187 339,Z01,10,3,4,1,1964,4,8,8,-1,2,3,1,2.021E+11,4,AVENUE DE LA REPUBLIQUE,0,NULL,1,1,1,1,-1,-1,1,NULL,-1,2,-1,5,30
2.021E+11,15,11,2021,15:40:00,1,75,75111,2,3,2,6,AVENUE DE LA REPUBLIQUE,"488,666,410,000","23,673,580,000",2.021E+11,187 339,Z01,1,1,0,1,1,5,5,NULL,2.021E+11,248 239,187 339,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.021E+11,4,AVENUE DE LA REPUBLIQUE,0,NULL,1,1,1,1,-1,-1,1,NULL,-1,2,-1,5,30
2.021E+11,15,11,2021,17:50:00,5,75,75108,2,2,2,3,BOULEVARD MALESHERBES,"488,766,470,000","23,177,000,000",2.021E+11,187 336,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 234,187 335,A01,1,1,1,1,1989,9,1,0,-1,0,0,-1,2.021E+11,4,BOULEVARD MALESHERBES,0,NULL,1,2,1,1,-1,-1,1,NULL,-1,2,-1,5,50
2.021E+11,15,11,2021,17:50:00,5,75,75108,2,2,2,3,BOULEVARD MALESHERBES,"488,766,470,000","23,177,000,000",2.021E+11,187 336,B01,2,1,0,2,1,1,5,NULL,2.021E+11,248 235,187 336,B01,1,1,4,2,1990,9,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD MALESHERBES,0,NULL,1,2,1,1,-1,-1,1,NULL,-1,2,-1,5,50
2.021E+11,15,11,2021,14:45:00,1,75,75107,2,4,8,3,BOULEVARD RASPAIL,"488,547,470,000","23,259,310,000",2.021E+11,187 333,B01,1,1,0,2,8,13,5,NULL,2.021E+11,248 232,187 333,B01,1,1,4,1,1966,5,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD RASPAIL,0,NULL,1,0,3,1,-1,-1,1,NULL,-1,1,-1,6,30
2.021E+11,15,11,2021,14:45:00,1,75,75107,2,4,8,3,BOULEVARD RASPAIL,"488,547,470,000","23,259,310,000",2.021E+11,187 333,B01,1,1,0,2,8,13,5,NULL,2.021E+11,248 233,187 334,A01,1,1,1,1,1979,4,1,4,-1,0,0,-1,2.021E+11,4,BOULEVARD RASPAIL,0,NULL,1,0,3,1,-1,-1,1,NULL,-1,1,-1,6,30
2.021E+11,5,11,2021,22:00:00,5,92,92051,2,9,1,2,"CHARLES DE GAULLE (AVENUE,N°118 A 192 +","488,818,900,000","22,687,200,000",2.021E+11,187 310,B01,2,1,0,2,1,0,0,NULL,2.021E+11,248 200,187 309,A01,1,1,1,1,1957,0,1,0,-1,-1,-1,-1,2.021E+11,2,"CHARLES DE GAULLE (AVENUE,N°118 A 192 +",0,NULL,1,1,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,5,11,2021,22:00:00,5,92,92051,2,9,1,2,"CHARLES DE GAULLE (AVENUE,N°118 A 192 +","488,818,900,000","22,687,200,000",2.021E+11,187 310,B01,2,1,0,2,1,0,0,NULL,2.021E+11,248 201,187 310,B01,1,1,4,1,1969,0,8,0,-1,-1,-1,-1,2.021E+11,2,"CHARLES DE GAULLE (AVENUE,N°118 A 192 +",0,NULL,1,1,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,14,11,2021,19:00:00,3,51,51346,1,1,1,3,D3,"490,828,610,000","37,348,370,000",2.021E+11,187 302,B01,1,1,0,2,3,1,5,NULL,2.021E+11,248 192,187 301,A01,1,1,1,1,1970,5,1,-1,-1,0,0,-1,2.021E+11,3,3,-1,NULL,2,2,0,2,12,600,1,NULL,-1,1,0,1,90
2.021E+11,14,11,2021,19:00:00,3,51,51346,1,1,1,3,D3,"490,828,610,000","37,348,370,000",2.021E+11,187 302,B01,1,1,0,2,3,1,5,NULL,2.021E+11,248 193,187 302,B01,1,1,3,1,2001,5,0,-1,-1,0,0,-1,2.021E+11,3,3,-1,NULL,2,2,0,2,12,600,1,NULL,-1,1,0,1,90
2.021E+11,14,11,2021,20:00:00,5,75,75109,2,7,1,2,PLACE SAINT GEORGES,"488,783,070,000","23,375,480,000",2.021E+11,187 157,B01,2,1,0,2,4,1,5,NULL,2.021E+11,248 018,187 157,B01,1,1,4,1,1986,4,8,0,-1,0,0,-1,2.021E+11,4,PLACE SAINT GEORGES,0,NULL,1,1,0,1,-1,-1,2,NULL,-1,1,0,1,30
2.021E+11,14,11,2021,20:00:00,5,75,75109,2,7,1,2,PLACE SAINT GEORGES,"488,783,070,000","23,375,480,000",2.021E+11,187 157,B01,2,1,0,2,4,1,5,NULL,2.021E+11,248 019,187 158,A01,1,1,1,1,1976,9,1,0,-1,0,0,-1,2.021E+11,4,PLACE SAINT GEORGES,0,NULL,1,1,0,1,-1,-1,2,NULL,-1,1,0,1,30
2.021E+11,15,11,2021,12:30:00,1,76,76595,1,4,1,6,départementale 139,"496,356,720,000","0,1905070000",2.021E+11,187 112,B01,3,1,0,2,8,15,5,NULL,2.021E+11,247 953,187 111,A01,1,1,1,2,1992,1,1,-1,-1,0,0,-1,2.021E+11,3,139,0,NULL,2,2,0,1,13,100,2,NULL,4,1,0,1,80
2.021E+11,15,11,2021,12:30:00,1,76,76595,1,4,1,6,départementale 139,"496,356,720,000","0,1905070000",2.021E+11,187 112,B01,3,1,0,2,8,15,5,NULL,2.021E+11,247 954,187 112,B01,1,1,3,1,1961,5,2,-1,-1,0,0,-1,2.021E+11,3,139,0,NULL,2,2,0,1,13,100,2,NULL,4,1,0,1,80
2.021E+11,7,11,2021,04:30:00,5,31,31555,2,1,1,7,MINIMES (AV DES) DU 1AU 178,"436,203,712,612","14,359,447,360",2.021E+11,186 795,A01,1,1,0,2,0,26,0,NULL,2.021E+11,247 512,186 795,A01,1,1,4,1,1999,5,8,0,-1,-1,-1,-1,2.021E+11,4,MINIMES (AV DES) DU 1AU 178,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,2,0,1,50
2.021E+11,12,11,2021,15:35:00,1,11,11069,2,1,1,3,PAPIN DENIS -BD-,"432,076,000,000","23,156,800,000",2.021E+11,186 793,B01,1,1,0,2,3,1,0,NULL,2.021E+11,247 506,186 792,A01,1,1,1,2,1965,3,1,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,-1,0,0,1,0,0,1,NULL,-1,1,0,4,10
2.021E+11,12,11,2021,15:35:00,1,11,11069,2,1,1,3,PAPIN DENIS -BD-,"432,076,000,000","23,156,800,000",2.021E+11,186 793,B01,1,1,0,2,3,1,0,NULL,2.021E+11,247 507,186 793,B01,1,1,4,2,2001,1,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,-1,0,0,1,0,0,1,NULL,-1,1,0,4,10
2.021E+11,12,11,2021,07:45:00,2,75,75119,2,1,1,3,AVENUE JEAN JAURES,"488,892,210,000","23,938,780,000",2.021E+11,186 786,B01,2,1,0,2,1,1,5,NULL,2.021E+11,247 496,186 785,A01,1,1,1,1,1961,1,1,0,-1,0,0,-1,2.021E+11,4,AVENUE JEAN JAURES,0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,-1,5,30
2.021E+11,12,11,2021,07:45:00,2,75,75119,2,1,1,3,AVENUE JEAN JAURES,"488,892,210,000","23,938,780,000",2.021E+11,186 786,B01,2,1,0,2,1,1,5,NULL,2.021E+11,247 497,186 786,B01,1,1,4,1,1992,9,8,0,-1,0,0,-1,2.021E+11,4,AVENUE JEAN JAURES,0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,-1,5,30
