Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202000009581,19,7,2020,10:00:00,1,74,74152,1,1,1,5,"Route de Poisy","45,9038590","6,0320410",202000009581,154 725 411,C01,2,1,0,2,8,1,0,NULL,202000009581,154 725 411,C01,1,1,3,1,1947,5,2,6,-1,0,0,-1,202000009581,3,14,0,D,2,2,1,1,13,600,1,NULL," -1",1,0,1,80
202000009581,19,7,2020,10:00:00,1,74,74152,1,1,1,5,"Route de Poisy","45,9038590","6,0320410",202000009581,154 725 412,D01,2,1,0,2,8,1,0,NULL,202000009581,154 725 412,D01,1,1,1,1,1971,5,2,6,-1,0,0,-1,202000009581,3,14,0,D,2,2,1,1,13,600,1,NULL," -1",1,0,1,80
202000009581,19,7,2020,10:00:00,1,74,74152,1,1,1,5,"Route de Poisy","45,9038590","6,0320410",202000009581,154 725 411,C01,2,1,0,2,8,1,0,NULL,202000009581,154 725 412,D01,1,1,1,1,1971,5,2,6,-1,0,0,-1,202000009581,3,14,0,D,2,2,1,1,13,600,1,NULL," -1",1,0,1,80
202000011358,27,5,2020,17:15:00,1,44,44109,2,1,1,6,"Rue Paul Bellamy","47,2239000"," -1,5578000",202000011358,154 722 265,A01,1,1,0,1,1,1,5,NULL,202000011358,154 722 265,A01,1,1,1,2,1967,5,0,0,-1,-1," -1",-1,202000011358,4,NULL,0,NULL,-1,0,0,1,(1),(1),1,NULL," -1",1,0,4,6
202000011358,27,5,2020,17:15:00,1,44,44109,2,1,1,6,"Rue Paul Bellamy","47,2239000"," -1,5578000",202000011358,154 722 265,A01,1,1,0,1,1,1,5,NULL,202000011358,154 722 265,A01,10,3,4,2,1938,9,0,-1,-1,5,3,1,202000011358,4,NULL,0,NULL,-1,0,0,1,(1),(1),1,NULL," -1",1,0,4,6
202000012396,20,11,2020,08:00:00,1,35,35238,2,1,8,3,"COLOMBIER (BD DU)","48,1033000"," -1,6773900",202000012396,154 720 465,B01,3,1,0,2,2,1,5,NULL,202000012396,154 720 465,B01,1,1,4,1,1976,1,8,0,-1,-1," -1",-1,202000012396,4,NULL,0,NULL,2,2,0,2,0,0,1,NULL," -1",1,5,1,30
202000012396,20,11,2020,08:00:00,1,35,35238,2,1,8,3,"COLOMBIER (BD DU)","48,1033000"," -1,6773900",202000012396,154 720 464,A01,3,1,0,2,1,25,5,NULL,202000012396,154 720 465,B01,1,1,4,1,1976,1,8,0,-1,-1," -1",-1,202000012396,4,NULL,0,NULL,2,2,0,2,0,0,1,NULL," -1",1,5,1,30
202000012439,20,11,2020,18:00:00,5,93,93070,1,1,1,6,"DOCTEUR BAUER(RUE DU) :N°  75 AU 129","48,9077900","2,3408400",202000012439,154 720 389,A01,0,1,0,2,0,26,5,NULL,202000012439,154 720 389,A01,1,1,4,1,2004,0,8,0,-1,-1," -1",-1,202000012439,3,"DOCTEUR BAUER(RUE DU) :N°  75 AU 129",0,NULL,-1,2,0,1,0,1,1,NULL," -1",1,0,8,50
202000014857,15,7,2020,20:55:00,1,30,30189,2,1,1,1,"THALES (RUE OU PLACE)","43,8307700","4,3320200",202000014857,154 716 226,A01,2,1,0,2,1,13,5,NULL,202000014857,154 716 224,B01,4,2,1,1,2007,0,1,0,-1,-1," -1",-1,202000014857,4,"THALES (RUE OU PLACE)",0,NULL,3,2,0,2,0,0,1,NULL," -1",1,0,1,50
202000014857,15,7,2020,20:55:00,1,30,30189,2,1,1,1,"THALES (RUE OU PLACE)","43,8307700","4,3320200",202000014857,154 716 226,A01,2,1,0,2,1,13,5,NULL,202000014857,154 716 224,B01,2,2,4,1,1985,9,1,0,-1,-1," -1",-1,202000014857,4,"THALES (RUE OU PLACE)",0,NULL,3,2,0,2,0,0,1,NULL," -1",1,0,1,50
202000014857,15,7,2020,20:55:00,1,30,30189,2,1,1,1,"THALES (RUE OU PLACE)","43,8307700","4,3320200",202000014857,154 716 226,A01,2,1,0,2,1,13,5,NULL,202000014857,154 716 224,B01,1,1,1,2,1986,9,1,8,-1,-1," -1",-1,202000014857,4,"THALES (RUE OU PLACE)",0,NULL,3,2,0,2,0,0,1,NULL," -1",1,0,1,50
202000014857,15,7,2020,20:55:00,1,30,30189,2,1,1,1,"THALES (RUE OU PLACE)","43,8307700","4,3320200",202000014857,154 716 226,A01,2,1,0,2,1,13,5,NULL,202000014857,154 716 226,A01,1,1,3,1,2006,0,8,0,-1,-1," -1",-1,202000014857,4,"THALES (RUE OU PLACE)",0,NULL,3,2,0,2,0,0,1,NULL," -1",1,0,1,50
202000017018,24,2,2020,10:55:00,1,75,75116,2,7,1,3,"PLACE D IENA","48,8646920","2,2941430",202000017018,154 712 313,A01,1,1,0,2,8,13,5,NULL,202000017018,154 712 313,A01,1,1,4,1,1997,1,8,0,-1,0,0,-1,202000017018,4,NULL,0,NULL,1,4,0,1,0,0,2,NULL," -1",1,0,1,50
202000017018,24,2,2020,10:55:00,1,75,75116,2,7,1,3,"PLACE D IENA","48,8646920","2,2941430",202000017018,154 712 313,A01,1,1,0,2,8,13,5,NULL,202000017018,154 712 314,B01,1,1,1,1,1995,1,2,6,-1,0,0,-1,202000017018,4,NULL,0,NULL,1,4,0,1,0,0,2,NULL," -1",1,0,1,50
202000017818,8,10,2020,17:00:00,1,971,97133,1,1,1,1,"Route de Mazarin, RD 6","15,9584560"," -61,7088800",202000017818,154 710 875,B01,2,1,0,2,1,1,5,NULL,202000017818,154 710 875,B01,1,1,2,1,1966,5,2,-1,-1,0,0,-1,202000017818,3,6,0,N,2,2,0,1,14,200,2,NULL," -1",1,0,1,70
202000017818,8,10,2020,17:00:00,1,971,97133,1,1,1,1,"Route de Mazarin, RD 6","15,9584560"," -61,7088800",202000017818,154 710 875,B01,2,1,0,2,1,1,5,NULL,202000017818,154 710 876,A01,2,2,4,1,1994,5,1,-1,-1,0,0,-1,202000017818,3,6,0,N,2,2,0,1,14,200,2,NULL," -1",1,0,1,70
202000017818,8,10,2020,17:00:00,1,971,97133,1,1,1,1,"Route de Mazarin, RD 6","15,9584560"," -61,7088800",202000017818,154 710 875,B01,2,1,0,2,1,1,5,NULL,202000017818,154 710 876,A01,3,2,1,1,1993,5,1,-1,-1,0,0,-1,202000017818,3,6,0,N,2,2,0,1,14,200,2,NULL," -1",1,0,1,70
202000017818,8,10,2020,17:00:00,1,971,97133,1,1,1,1,"Route de Mazarin, RD 6","15,9584560"," -61,7088800",202000017818,154 710 875,B01,2,1,0,2,1,1,5,NULL,202000017818,154 710 876,A01,1,1,4,1,1994,5,1,-1,-1,0,0,-1,202000017818,3,6,0,N,2,2,0,1,14,200,2,NULL," -1",1,0,1,70
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 818,B01,2,1,0,0,0,1,5,NULL,202000025238,154 697 812,C01,1,1,1,1,1939,5,1,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 816,A01,2,1,13,0,4,1,5,NULL,202000025238,154 697 812,C01,1,1,1,1,1939,5,1,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 818,B01,2,1,0,0,0,1,5,NULL,202000025238,154 697 816,A01,1,1,3,1,2003,5,2,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 816,A01,2,1,13,0,4,1,5,NULL,202000025238,154 697 816,A01,1,1,3,1,2003,5,2,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 818,B01,2,1,0,0,0,1,5,NULL,202000025238,154 697 818,B01,1,1,3,1,1975,5,2,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000025238,7,6,2020,10:45:00,1,17,17101,1,1,1,4,"rd  121","45,9845280"," -0,3410050",202000025238,154 697 816,A01,2,1,13,0,4,1,5,NULL,202000025238,154 697 818,B01,1,1,3,1,1975,5,2,-1,-1,0,0,-1,202000025238,3,121,0,NULL,2,2,0,2,20,980,1,NULL,7,1,0,1,80
202000026873,7,9,2020,09:30:00,1,57,57317,1,1,1,2,D38,"48,7753960","7,1598300",202000026873,154 694 966,A01,1,1,0,0,8,1,5,NULL,202000026873,154 694 965,B01,1,1,1,1,1939,5,1,-1,-1,0,0,-1,202000026873,3,38,-1,NULL,2,2,0,1,49,137,1,NULL," -1",1,0,1,80
202000026873,7,9,2020,09:30:00,1,57,57317,1,1,1,2,D38,"48,7753960","7,1598300",202000026873,154 694 966,A01,1,1,0,0,8,1,5,NULL,202000026873,154 694 966,A01,1,1,3,1,1975,5,2,-1,-1,0,0,-1,202000026873,3,38,-1,NULL,2,2,0,1,49,137,1,NULL," -1",1,0,1,80
202000028110,15,1,2020,19:05:00,5,31,31555,2,1,1,3,"RTE D ESPAGNE","43,5693800","1,4244500",202000028110,154 692 844,B01,2,1,0,2,1,1,5,NULL,202000028110,154 692 843,A01,1,1,1,1,1980,9,1,8,-1,-1," -1",-1,202000028110,3,120,0,NULL,2,2,1,1,0,1,1,NULL," -1",1,0,1,50
202000028110,15,1,2020,19:05:00,5,31,31555,2,1,1,3,"RTE D ESPAGNE","43,5693800","1,4244500",202000028110,154 692 844,B01,2,1,0,2,1,1,5,NULL,202000028110,154 692 844,B01,1,1,3,1,1988,9,2,0,-1,-1,0,-1,202000028110,3,120,0,NULL,2,2,1,1,0,1,1,NULL," -1",1,0,1,50
202000032181,30,6,2020,13:50:00,1,09,09160,2,1,1,-1,"Chemin de Cambiere","42,9304780","1,8373510",202000032181,154 685 825,A01,3,1,0,2,1,16,5,NULL,202000032181,154 685 824,B01,1,1,1,2,2000,1,1,-1,-1,0,0,-1,202000032181,4,NULL,-1,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000032181,30,6,2020,13:50:00,1,09,09160,2,1,1,-1,"Chemin de Cambiere","42,9304780","1,8373510",202000032181,154 685 825,A01,3,1,0,2,1,16,5,NULL,202000032181,154 685 825,A01,1,1,3,1,2010,5,0,-1,-1,0,0,-1,202000032181,4,NULL,-1,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000033107,29,10,2020,20:50:00,5,75,75101,2,3,1,6,"RUE DE RIVOLI","48,8591070","2,3464340",202000033107,154 684 254,A01,2,1,0,1,1,1,5,NULL,202000033107,154 684 254,A01,1,1,1,1,1996,5,8,0,-1,0,0,-1,202000033107,4,NULL,0,NULL,3,3,1,1,0,0,1,NULL," -1",1,-1,5,30
202000033107,29,10,2020,20:50:00,5,75,75101,2,3,1,6,"RUE DE RIVOLI","48,8591070","2,3464340",202000033107,154 684 254,A01,2,1,0,1,1,1,5,NULL,202000033107,154 684 254,A01,2,2,1,2,1996,5,8,0,-1,0,0,-1,202000033107,4,NULL,0,NULL,3,3,1,1,0,0,1,NULL," -1",1,-1,5,30
202000033107,29,10,2020,20:50:00,5,75,75101,2,3,1,6,"RUE DE RIVOLI","48,8591070","2,3464340",202000033107,154 684 254,A01,2,1,0,1,1,1,5,NULL,202000033107,154 684 254,A01,10,3,3,2,1959,5,0,-1,-1,4,3,2,202000033107,4,NULL,0,NULL,3,3,1,1,0,0,1,NULL," -1",1,-1,5,30
202000037012,21,5,2020,20:30:00,1,49,49007,2,1,1,7,"RECULEE PROMENADE","47,4869800"," -0,5499300",202000037012,154 677 316,A01,1,1,14,0,0,0,5,NULL,202000037012,154 677 316,A01,1,1,3,1,1965,5,8,0,-1,-1," -1",-1,202000037012,4,"RECULEE PROMENADE",0,NULL,2,1,3,1,0,0,1,NULL," -1",1,9,6,30
202000039305,4,12,2020,15:45:00,1,49,49355,1,1,1,3,"La ménardière","47,1002780"," -0,7738490",202000039305,154 673 257,B01,3,1,0,2,4,2,5,NULL,202000039305,154 673 256,A01,1,1,1,2,1964,0,1,-1,-1,0,0,-1,202000039305,3,960,-1,NULL,3,2,0,1,54,100,1,NULL," -1",1,0,1,90
202000039305,4,12,2020,15:45:00,1,49,49355,1,1,1,3,"La ménardière","47,1002780"," -0,7738490",202000039305,154 673 257,B01,3,1,0,2,4,2,5,NULL,202000039305,154 673 257,B01,1,1,3,1,1982,5,2,-1,-1,0,0,-1,202000039305,3,960,-1,NULL,3,2,0,1,54,100,1,NULL," -1",1,0,1,90
202000042568,23,9,2020,12:10:00,1,07,07281,2,1,1,3,"GROSS-UMSTADT (AVENUE DE)","44,9451000","4,8555000",202000042568,154 667 476,B01,2,1,0,2,1,0,5,NULL,202000042568,154 667 476,B01,1,1,4,1,1937,5,8,0,-1,0,0,-1,202000042568,3,533,0,NULL,-1,2,1,1,58,150,1,NULL," -1",1,0,1,50
202000042568,23,9,2020,12:10:00,1,07,07281,2,1,1,3,"GROSS-UMSTADT (AVENUE DE)","44,9451000","4,8555000",202000042568,154 667 476,B01,2,1,0,2,1,0,5,NULL,202000042568,154 667 479,A01,1,1,1,1,2001,1,1,8,-1,-1," -1",-1,202000042568,3,533,0,NULL,-1,2,1,1,58,150,1,NULL," -1",1,0,1,50
202000043377,23,5,2020,13:05:00,1,67,67482,2,3,1,3,"PALERME (RUE DE)","48,5757300","7,7637000",202000043377,154 666 006,A01,1,1,0,2,1,19,5,NULL,202000043377,154 666 005,B01,1,1,1,2,1967,5,1,8,-1,-1," -1",-1,202000043377,4,"PALERME (RUE DE)",0,NULL,2,2,1,1,0,0,1,NULL," -1",1,0,1,50
202000043377,23,5,2020,13:05:00,1,67,67482,2,3,1,3,"PALERME (RUE DE)","48,5757300","7,7637000",202000043377,154 666 006,A01,1,1,0,2,1,19,5,NULL,202000043377,154 666 006,A01,1,1,4,1,1998,5,8,0,-1,-1," -1",-1,202000043377,4,"PALERME (RUE DE)",0,NULL,2,2,1,1,0,0,1,NULL," -1",1,0,1,50
202000044287,26,6,2020,17:51:00,1,37,37208,2,1,1,-1,"BEAUGAILLARD (RUE)","47,3605783","0,7211493",202000044287,154 664 404,B01,2,1,0,2,1,25,5,NULL,202000044287,154 664 404,B01,1,1,4,2,1992,5,2,0,-1,-1," -1",-1,202000044287,4,NULL,0,NULL,2,2,0,2,0,0,1,NULL," -1",1,0,4,50
202000044287,26,6,2020,17:51:00,1,37,37208,2,1,1,-1,"BEAUGAILLARD (RUE)","47,3605783","0,7211493",202000044287,154 664 404,B01,2,1,0,2,1,25,5,NULL,202000044287,154 664 406,A01,1,1,1,2,1969,4,1,0,-1,-1," -1",-1,202000044287,4,NULL,0,NULL,2,2,0,2,0,0,1,NULL," -1",1,0,4,50
202000044831,5,2,2020,17:50:00,1,93,93001,2,9,1,1,"R DU MOUTIER ","48,9147950","2,3816220",202000044831,154 663 417,A01,2,1,0,0,0,0,6,NULL,202000044831,154 663 417,A01,1,1,4,2,1977,0,8,0,-1,-1," -1",-1,202000044831,4,"MOUTIER (RUE DU)  17/38 =>",0,NULL,1,1,0,1,0,0,1,NULL," -1",1,0,1,30
202000045370,25,7,2020,08:20:00,1,83,83036,2,9,1,3,"Avenue de Saint-raphaël","43,1804510","6,5367040",202000045370,154 662 506,A01,1,1,0,2,7,1,5,NULL,202000045370,154 662 503,B01,1,1,1,2,1998,5,0,-1,-1,0,0,-1,202000045370,3,NC,-1,NULL,2,2,1,1,61,100,1,NULL," -1",1,9,5,-1
202000045370,25,7,2020,08:20:00,1,83,83036,2,9,1,3,"Avenue de Saint-raphaël","43,1804510","6,5367040",202000045370,154 662 503,B01,1,1,0,2,1,9,5,NULL,202000045370,154 662 503,B01,1,1,1,2,1998,5,0,-1,-1,0,0,-1,202000045370,3,NC,-1,NULL,2,2,1,1,61,100,1,NULL," -1",1,9,5,-1
202000045370,25,7,2020,08:20:00,1,83,83036,2,9,1,3,"Avenue de Saint-raphaël","43,1804510","6,5367040",202000045370,154 662 506,A01,1,1,0,2,7,1,5,NULL,202000045370,154 662 506,A01,1,1,4,1,1947,5,2,-1,-1,0,0,-1,202000045370,3,NC,-1,NULL,2,2,1,1,61,100,1,NULL," -1",1,9,5,-1
202000045370,25,7,2020,08:20:00,1,83,83036,2,9,1,3,"Avenue de Saint-raphaël","43,1804510","6,5367040",202000045370,154 662 503,B01,1,1,0,2,1,9,5,NULL,202000045370,154 662 506,A01,1,1,4,1,1947,5,2,-1,-1,0,0,-1,202000045370,3,NC,-1,NULL,2,2,1,1,61,100,1,NULL," -1",1,9,5,-1
202000007055,1,3,2020,16:00:00,1,83,83069,2,1,1,3,"Route de l’Almanarre","43,0907780","6,1293460",202000007055,154 729 870,B01,2,1,0,2,0,0,0,NULL,202000007055,154 729 869,A01,1,1,1,1,1984,0,1,0,-1,-1," -1",-1,202000007055,3,559,0,NULL,2,2,0,1,47,46,1,NULL," -1",1,0,1,50
202000007055,1,3,2020,16:00:00,1,83,83069,2,1,1,3,"Route de l’Almanarre","43,0907780","6,1293460",202000007055,154 729 870,B01,2,1,0,2,0,0,0,NULL,202000007055,154 729 870,B01,1,1,3,1,1963,5,2,0,-1,-1," -1",-1,202000007055,3,559,0,NULL,2,2,0,1,47,46,1,NULL," -1",1,0,1,50
202000007939,13,10,2020,14:50:00,1,56,56107,2,1,1,3,"KERNEVEL (PORT DU)","47,7181600"," -3,3695100",202000007939,154 728 285,B01,1,1,0,2,1,13,5,NULL,202000007939,154 728 285,B01,1,1,4,1,1982,5,2,8,-1,-1," -1",-1,202000007939,6,"KERNEVEL (PORT DU)",0,NULL,-1,-1,0,1,0,0,1,NULL," -1",1,0,1,30
202000007939,13,10,2020,14:50:00,1,56,56107,2,1,1,3,"KERNEVEL (PORT DU)","47,7181600"," -3,3695100",202000007939,154 728 285,B01,1,1,0,2,1,13,5,NULL,202000007939,154 728 286,A01,1,1,1,1,1984,5,1,8,-1,-1," -1",-1,202000007939,6,"KERNEVEL (PORT DU)",0,NULL,-1,-1,0,1,0,0,1,NULL," -1",1,0,1,30
202000010639,14,5,2020,17:40:00,1,75,75101,2,2,1,3,"RUE DE RIVOLI","48,8637270","2,3322390",202000010639,154 723 551,B01,2,1,0,2,1,1,5,NULL,202000010639,154 723 551,B01,1,1,4,2,1994,9,2,0,-1,0,0,-1,202000010639,4,NULL,0,NULL,2,5,1,1,0,0,1,NULL," -1",1,-1,5,30
202000010639,14,5,2020,17:40:00,1,75,75101,2,2,1,3,"RUE DE RIVOLI","48,8637270","2,3322390",202000010639,154 723 551,B01,2,1,0,2,1,1,5,NULL,202000010639,154 723 552,A01,1,1,1,1,1940,5,1,0,-1,0,0,-1,202000010639,4,NULL,0,NULL,2,5,1,1,0,0,1,NULL," -1",1,-1,5,30
202000011375,17,7,2020,14:55:00,1,32,32013,2,1,1,3,"SAMBRE ET MEUSE (AVENUE)","43,6471200","0,5975000",202000011375,154 722 240,B01,1,1,0,2,1,2,5,NULL,202000011375,154 722 240,B01,1,1,4,1,2000,0,8,0,-1,-1," -1",-1,202000011375,4,"SAMBRE ET MEUSE (AVENUE)",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000011375,17,7,2020,14:55:00,1,32,32013,2,1,1,3,"SAMBRE ET MEUSE (AVENUE)","43,6471200","0,5975000",202000011375,154 722 240,B01,1,1,0,2,1,2,5,NULL,202000011375,154 722 241,A01,2,2,1,1,1947,0,1,0,-1,-1," -1",-1,202000011375,4,"SAMBRE ET MEUSE (AVENUE)",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000011375,17,7,2020,14:55:00,1,32,32013,2,1,1,3,"SAMBRE ET MEUSE (AVENUE)","43,6471200","0,5975000",202000011375,154 722 240,B01,1,1,0,2,1,2,5,NULL,202000011375,154 722 241,A01,1,1,1,1,1957,0,1,0,-1,-1," -1",-1,202000011375,4,"SAMBRE ET MEUSE (AVENUE)",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000012031,16,8,2020,13:40:00,1,75,75101,2,3,1,3,"RUE DE RIVOLI","48,8594960","2,3451880",202000012031,154 721 085,B01,1,1,0,2,0,1,2,NULL,202000012031,154 721 084,A01,1,1,1,1,1971,1,1,0,-1,0,0,-1,202000012031,4,NULL,0,NULL,2,3,1,1,0,0,1,NULL," -1",1,0,1,30
202000012031,16,8,2020,13:40:00,1,75,75101,2,3,1,3,"RUE DE RIVOLI","48,8594960","2,3451880",202000012031,154 721 085,B01,1,1,0,2,0,1,2,NULL,202000012031,154 721 085,B01,1,1,4,2,1979,5,2,0,-1,0,0,-1,202000012031,4,NULL,0,NULL,2,3,1,1,0,0,1,NULL," -1",1,0,1,30
202000012984,28,2,2020,14:00:00,1,34,34337,2,3,1,3,"156 Chemin de la Mosson","43,5351310","3,8620160",202000012984,154 719 458,A01,2,1,0,2,3,16,5,NULL,202000012984,154 719 457,B01,1,1,1,2,1948,5,1,-1,-1,0,0,-1,202000012984,4,NULL,-1,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000012984,28,2,2020,14:00:00,1,34,34337,2,3,1,3,"156 Chemin de la Mosson","43,5351310","3,8620160",202000012984,154 719 458,A01,2,1,0,2,3,16,5,NULL,202000012984,154 719 458,A01,1,1,4,1,2006,2,0,-1,-1,0,0,-1,202000012984,4,NULL,-1,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000015154,15,7,2020,12:30:00,1,79,79014,1,1,1,7,NULL,"47,0487650"," -0,2461400",202000015154,154 715 628,A01,1,1,0,0,0,1,5,NULL,202000015154,154 715 628,A01,1,1,2,1,1946,5,2,-1,-1,0,0,-1,202000015154,3,162,-1,NULL,2,2,0,1,1,408,1,NULL,6,1,0,1,80
202000016704,23,1,2020,07:20:00,1,94,94080,2,1,1,1,"LAGNY (R DE)","48,8490110","2,4247670",202000016704,154 712 873,B01,2,1,0,2,8,1,5,NULL,202000016704,154 712 873,B01,1,1,4,2,1975,1,2,0,-1,-1," -1",-1,202000016704,3,143,0,NULL,1,1,1,1,0,1,1,NULL," -1",1,0,1,50
202000016704,23,1,2020,07:20:00,1,94,94080,2,1,1,1,"LAGNY (R DE)","48,8490110","2,4247670",202000016704,154 712 873,B01,2,1,0,2,8,1,5,NULL,202000016704,154 712 874,A01,1,1,1,1,1979,1,1,0,-1,-1," -1",-1,202000016704,3,143,0,NULL,1,1,1,1,0,1,1,NULL," -1",1,0,1,50
202000017139,10,9,2020,13:10:00,1,67,67482,2,3,1,2,"ROMAINS (ROUTE DES)","48,5796800","7,7157700",202000017139,154 712 101,B01,2,1,0,2,1,19,5,NULL,202000017139,154 712 101,B01,1,1,4,1,1980,0,8,0,-1,-1," -1",-1,202000017139,4,"ROMAINS (ROUTE DES)",0,NULL,2,3,1,1,0,0,1,NULL," -1",1,0,1,50
202000017139,10,9,2020,13:10:00,1,67,67482,2,3,1,2,"ROMAINS (ROUTE DES)","48,5796800","7,7157700",202000017139,154 712 101,B01,2,1,0,2,1,19,5,NULL,202000017139,154 712 102,A01,1,1,1,2,1977,0,1,8,-1,-1," -1",-1,202000017139,4,"ROMAINS (ROUTE DES)",0,NULL,2,3,1,1,0,0,1,NULL," -1",1,0,1,50
202000017399,9,6,2020,13:30:00,1,22,22278,1,9,1,4,"VILLE JOUHA (BD DE LA)","48,5044800"," -2,7840100",202000017399,154 711 627,A01,1,1,0,2,1,19,5,NULL,202000017399,154 711 627,A01,1,1,4,1,1938,5,2,0,-1,-1," -1",-1,202000017399,3,"VILLE JOUHA (BD DE LA)",0,NULL,3,2,1,1,27,(1),1,NULL," -1",1,9,1,50
202000017399,9,6,2020,13:30:00,1,22,22278,1,9,1,4,"VILLE JOUHA (BD DE LA)","48,5044800"," -2,7840100",202000017399,154 711 627,A01,1,1,0,2,1,19,5,NULL,202000017399,154 711 628,C01,1,1,1,1,1981,4,1,8,-1,0,0,-1,202000017399,3,"VILLE JOUHA (BD DE LA)",0,NULL,3,2,1,1,27,(1),1,NULL," -1",1,9,1,50
202000017399,9,6,2020,13:30:00,1,22,22278,1,9,1,4,"VILLE JOUHA (BD DE LA)","48,5044800"," -2,7840100",202000017399,154 711 627,A01,1,1,0,2,1,19,5,NULL,202000017399,154 711 629,B01,1,1,1,2,1949,5,1,8,-1,0,0,-1,202000017399,3,"VILLE JOUHA (BD DE LA)",0,NULL,3,2,1,1,27,(1),1,NULL," -1",1,9,1,50
202000018193,14,11,2020,14:30:00,1,68,68370,1,1,1,7,"rue rhin et danube","47,9822680","6,9579210",202000018193,154 710 232,A01,2,1,0,0,9,1,5,NULL,202000018193,154 710 232,A01,1,1,3,1,1967,5,0,-1,-1,0,0,-1,202000018193,3,142,-1,NULL,2,2,0,2,1,200,2,NULL," -1",1,0,1,80
202000018855,4,2,2020,16:00:00,1,95,95313,2,9,1,7,"Place du Patis","49,1108160","2,2121660",202000018855,154 709 074,A01,3,1,0,0,1,26,5,NULL,202000018855,154 709 074,A01,1,1,4,1,1946,5,2,-1,-1,0,0,-1,202000018855,4,"Place du PATIS",0,NULL,-1,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000018982,22,2,2020,15:00:00,1,71,71377,1,1,1,6,"Route de Brancion","46,5552596","4,8288903",202000018982,154 708 858,A01,2,1,0,0,1,1,5,NULL,202000018982,154 708 858,A01,1,1,3,1,1949,5,2,-1,-1,0,0,-1,202000018982,3,182,-1,NULL,2,2,0,2,18,100,2,NULL," -1",1,0,1,80
202000019228,10,9,2020,17:05:00,1,03,03286,1,1,1,7,NULL,"46,4874818","3,3454280",202000019228,154 708 413,A01,1,1,0,0,8,14,5,NULL,202000019228,154 708 413,A01,1,1,3,1,1944,5,2,6,-1,0,0,-1,202000019228,3,300,0,NULL,2,2,0,1,3,561,1,NULL," -1",1,0,1,80
202000019342,24,5,2020,10:15:00,1,91,91338,1,2,1,3,"Rue d'Orsay","48,6616740","2,0926390",202000019342,154 708 190,B01,3,1,0,2,8,19,5,NULL,202000019342,154 708 190,B01,1,1,3,2,1968,5,2,-1,-1,0,0,-1,202000019342,3,988,-1,D,2,2,0,1,16,910,1,NULL," -1",1,5,1,80
202000019342,24,5,2020,10:15:00,1,91,91338,1,2,1,3,"Rue d'Orsay","48,6616740","2,0926390",202000019342,154 708 190,B01,3,1,0,2,8,19,5,NULL,202000019342,154 708 191,A01,1,1,1,2,1965,0,1,-1,-1,0,0,-1,202000019342,3,988,-1,D,2,2,0,1,16,910,1,NULL," -1",1,5,1,80
202000022447,18,1,2020,17:49:00,5,69,69384,2,2,1,3,"PHILIPPE DE LASSALLE                (R )","45,7795800","4,8204900",202000022447,154 702 728,B01,3,1,0,2,3,1,5,NULL,202000022447,154 702 728,B01,1,1,4,1,1996,5,2,0,-1,-1," -1",-1,202000022447,4,"PHILIPPE DE LASSALLE                (R )",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
