Title,Publication Year,Image URL,Article Content,Article Description,female_mentions,male_mentions,representation
GeekBuying casse le prix des vélos électriques ONESPORT avec jusqu’à -24% !,2024,https://wp-pa.phonandroid.com/uploads/2024/03/OT-velo.png,"GeekBuying lance une vente flash sur les vélos électriques ONESPORT, offrant jusqu'à 24% de réduction. Une opportunité à saisir pour les amateurs de mobilité durable de s'équiper à moindre coût. On v… [+8328 chars]","GeekBuying lance une vente flash sur les vélos électriques ONESPORT, offrant jusqu'à 24% de réduction. Une opportunité à saisir pour les amateurs de mobilité durable de s'équiper à moindre coût. On vous dit tout sur les offres ci-dessous. Dans le...",0,2,male
"Baromètre vélo 2023, il ne fait pas bon rouler à vélo à Braine-l’Alleud : “j’aimerais bien qu’on m’explique comment faire autrement ?”",2024,"https://www.dhnet.be/resizer/pMDisrEdm4fLq_kT7Oi6Y5urmKA=/1200x630/filters:format(jpeg):focal(1443x977:1453x967):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/IPAG6UG7QBCMLFRJ2PY66DM5RA.jpg","Concernant la note globale (sur une échelle de 1 à 6), Braine-lAlleud a la note de 2.49 soit un F (Plutôt défavorable) sur léchelle de satisfaction de la politique vélo. Une note qui sest dégradée pa… [+6516 chars]","La Gracq a sorti son nouveau baromètre pour 2023. La locale brainoise constate une dégradation des avis sur la sécurité, les infrastructures, etc. et accorde une note de F. ...",1,1,equal
"Les vélos-cargos, la petite révolution du transport urbain",2024,https://static.lpnt.fr/images/2024/04/12/26353162lpw-26363642-mega-une-jpg_10237936.jpg,"De gré ou de force, de plus en plus de chauffeurs livreurs délaissent le confort douillet de leur camionnette diesel pour enfourcher des vélos-cargos électriques à deux ou trois roues. Cette petite r… [+7638 chars]","En ville, livreurs et artisans troquent de plus en plus leur camionnette pour un biporteur ou un triporteur electrique. La demande est telle que l'offre peine a suivre.",1,2,male
"Verviers, l’une des pires villes pour circuler à vélo… Herve, meilleure de nos 5 communes",2024,"https://www.lavenir.net/resizer/I6Exy8gE5TTPxz8dK8LFA9aH_s4=/1200x630/filters:format(jpeg):focal(545x372:555x362):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/PSFP3LDD25ELTC3IOWGP2T7V3U.jpg","Les communes ayant obtenu au moins 50 avis ont été classées en fonction du ressenti général, de la sécurité, du confort, de limportance du vélo et du stationnement et services. Avec à lissue des 26 q… [+4555 chars]","Sur 86 communes notées en Wallonie, Verviers se classe avant-dernière en matière de politiques cyclables communales. Herve, 3e au niveau provincial, est classée à la 21e place. ...",0,1,male
Céline a pu retrouver son vélo grâce à l'aide d'un militaire rencontré en rue : on s'est mis en danger," ne sachant pas sur qui on allait tomber""""",2024,https://www.dhnet.be/resizer/v2/IGCBSXRWDFEEDCKJTRY63MTV44.jpg?auth=aa60d953337b713d5e62b44957c89f5f6cacd0e62266b6baa835423733d24765&width=1200&height=630&quality=85&focal=1500%2C1000&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,Je me suis immédiatement rendue au bâtiment de la police fédérale pour signaler le vol. Jy ai croisé un policier qui ma indiqué que ce n'était pas les compétences de la police fédérale. Je devais me … [+3810 chars],1,2,male
"Le dénivelé d’Elias Van Hoeydonck en 2023, c’est 49 fois l’Everest",2024,https://www.lavenir.net/resizer/v2/5GN3T67AYFH57M4IR7Z6BA2YCA.jpg?auth=798d866b29d1302d93e1ad287e6ad97241207becbb825fc91fe13c4926cf0a4d&width=1200&height=630&quality=85&fitfill=true&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Et dire que sa discipline est le marathon ! En 2023, il a notamment ajouté à son palmarès lAlta Via Stage Race en Italie (7 étapes, 397 km) et le championnat du Grand-Duché. Et en master 1, le bronze… [+2001 chars]","Elias Van Hoeydonck, 39 ans, a parcouru près de 25 000 km en 2023. Il effectue tous les jours l’aller-retour de 60 km entre Attert et son travail à vélo. ...",0,2,male
Un enfant de 7 ans décède après une collision avec un camion en Flandre,2024,"https://www.lavenir.net/resizer/bhkv7R4JpxFw99WHvQ2MwfjpfA4=/1200x630/filters:format(jpeg):focal(2459x1645:2469x1635):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/IQBZMNXLXZBLLHHOGIYGXKHZUU.jpg","Une dame conduisait un vélo cargo et son garçon se trouvait à l'arrière"""," a déclaré le parquet. ""Selon les premiers éléments de l'enquête",0,0,equal
Cyclisme : Aujourd'hui," on est plus en sécurité dans une Formule 1 à plus de 300 km/h que sur un vélo sur une route du Tour de France"""," lance Marc Madiot""",2024,https://www.francetvinfo.fr/pictures/4fsT4jXgr4zIL9FRsayZ394_Ccc/1500x843/2022/07/18/phprWU4EX.jpg,0,1,male
"Tiesj Benoot, 15e du Tour des Flandres : “On me donne le vélo de van Baarle qui n’a pas les mêmes pédales que moi…”",2024,"https://www.lavenir.net/resizer/DmGYfdG9Ml5ccNLK1hwtsKQfOI4=/1200x630/filters:format(jpeg):focal(3336x2232:3346x2222):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/5QT5P2KRTFCEBCSGV4GNZGL4X4.jpg","Premier coureur de léquipe Visma | Lease a Bike à larrivée, Tiesj Benoot a longtemps espéré bien mieux que sa quinzième place. Je me sentais vraiment dans un bon jour, les jambes répondaient bien, ma… [+917 chars]",Les Visma | Lease a Bike ont tenté d’isoler van der Poel. Sans succès… ...,0,0,equal
"Au Medes de Toulouse, les missions sur Mars se préparent… au lit",2024,https://img.lemde.fr/2024/03/28/0/0/7500/5000/1440/960/60/0/ed69f5a_1711655698297-od-clinique-spatiale-01.jpg,"Un volontaire, Enzo, participe alité à sa séance quotidienne de vélo sur centrifugeuse. Au Medes, à Toulouse, le 13 mars 2024. OLIVIER DONNARS / LE PICTORIUM
Allongé sur son lit, le corps bardé déle… [+3185 chars]","Totalement alités deux mois durant dans une clinique spatiale de l’Institut de médecine et de physiologie, des volontaires se voient imposer les effets de l’absence de gravité. Objectif : améliorer les conditions de vie des astronautes pendant leurs missions …",0,0,equal
"Tiesj Benoot, 15e du Tour des Flandres : “On me donne le vélo de van Baarle qui n’a pas les mêmes pédales que moi…”",2024,"https://www.dhnet.be/resizer/3VX_b6T7kVQah6nU8KBLKaU-4Cw=/1200x630/filters:format(jpeg):focal(3336x2232:3346x2222):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/5QT5P2KRTFCEBCSGV4GNZGL4X4.jpg","Premier coureur de léquipe Visma | Lease a Bike à larrivée, Tiesj Benoot a longtemps espéré bien mieux que sa quinzième place. Je me sentais vraiment dans un bon jour, les jambes répondaient bien, ma… [+917 chars]",Les Visma | Lease a Bike ont tenté d’isoler van der Poel. Sans succès… ...,0,0,equal
"Une location de vélo à la gare du sud de Bastogne : “La localisation, à côté du RAVeL, est idéale”",2024,"https://www.dhnet.be/resizer/DUlXoxr0JxnKEu2Q4-F4nEJpUTY=/1200x630/filters:format(jpeg):focal(763x711.5:773x701.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/GFX4GREJTNDG3OJHLGO3HTDRTQ.jpg","Le nouvel espace appelé Bastogne-Bike propose, à la location, une large gamme de vélos mais aussi différents équipements tels que des casques, GPS, batterie, remorque enfant, coffre de rangement ou e… [+1025 chars]","Ce mardi, les installations ont été mises à la disposition de l’ASBL Vélos Évasion à l’occasion de son inauguration. ...",0,0,equal
"Tout équipé, ce vélo électrique réalise l’exploit de coûter moins de 2500 euros",2024,https://wp-pa.phonandroid.com/uploads/2024/04/verve-plus-1.jpg,"Trek introduit le Verve+ 1, un vélo électrique urbain qui réconcilie performance, légèreté et fonctionnalité, offrant ainsi une nouvelle perspective sur la mobilité électrique en ville.
 Source : Ve… [+2454 chars]","Trek introduit le Verve+ 1, un vélo électrique urbain qui réconcilie performance, légèreté et fonctionnalité, offrant ainsi une nouvelle perspective sur la mobilité électrique en ville. Le secteur des vélos électriques est en pleine effervescence, porté par u…",2,2,equal
Record battu à Marchin : plus de 60 000 € récoltés pour le Télévie à coups de pédale (photos&vidéo),2024,"https://www.lavenir.net/resizer/8eHdEqYnHQx4OkdQYZtiNNPhRwc=/1200x630/filters:format(jpeg):focal(2011x1517:2021x1507):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/EMYCWQEANND7TECJRT4BU3PHJM.jpeg","Éric Duchêne, Annick Randolet et Maurice Di Lallo sont à linitiative de ce pari qui a forcément besoin de cur et de mollets dacier. Mais léquipe de bénévoles sest aussi élargie au fur et à mesure des… [+3082 chars]",La troisième édition des 24H vélo du Télévie organisée à Marchin a battu son plein et son record. Les courageux cyclistes affichent plus de 60 000 € récoltés au compteur. ...,0,0,equal
La Ville de Limbourg intègre le réseau points-nœuds dans la vallée de la Vesdre (vidéo),2024,"https://www.lavenir.net/resizer/9DH0YQTBViOGaX77XxcmxSOU4_U=/1200x630/filters:format(jpeg):focal(955x645:965x635):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KS3XUX53GRH2BLFIKKFTXPJO3I.JPG","Nous sommes très heureux aujourdhui de pouvoir inaugurer ce nouveau tronçon à Limbourg, a déclaré léchevin du Tourisme. Avant, très peu de points-nuds étaient présents sur la commune, ce tronçon perm… [+2118 chars]","Le vélo-tourisme continue de faire des adeptes à travers la région de Verviers, notamment à Limbourg, Clermont-sur-Berwinne et Welkenraedt. Un nouveau tronçon a été inauguré ce mercredi 27 mars 2024. ...",0,1,male
"Insolite. Légende du sport français, Jeannie Longo va devenir cheffe d'orchestre le temps d'une soirée !",2024,https://cdn-s-www.ledauphine.com/images/3B5ABDF2-78F9-43CD-A376-7E377A99976E/FB1200/photo-1712418895.jpg,"Le Dauphiné Libéré, en tant que responsable de traitement, recueille dans ce formulaire des informations qui sont enregistrées dans un fichier informatisé par son Service Relations Clients, la finali… [+854 chars]","Connue pour ses exploits et sa longévité extrême sur un vélo, l'Iséroise Jeannie Longo va diriger ce samedi soir (19 h) l'orchestre national d'Île-de-France, qui donne un concert au Vélodrome national de Saint-Quentin-en-Yvelines.",0,2,male
Le Domaine de Palogne à Ferrières lance sa saison touristique avec une nouvelle balade à vélo Totemus,2024,https://www.lavenir.net/resizer/v2/DNQRNWPKQBBJRD6XO4MP4I25W4.jpg?auth=39d6a70b1e08b2615e35096eb46f2f5935ce12265a89f283ab3ca633f10b68f1&width=1200&height=630&quality=85&focal=2208%2C1656&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Le château fort de Logne, accroché à la falaise qui domine lOurthe, ouvre donc ses murailles et on pourra découvrir la toute nouvelle passerelle vertigineuse qui surplombe le conduit de 56 mètres, où… [+3362 chars]","Depuis quelques jours, le Domaine provincial de Palogne, à Ferrières, a lancé sa saison touristique qui s’étend d’avril à novembre. Parmi les nouveautés : une balade à vélo Totemus et un escape game à ciel ouvert. ...",2,2,equal
"Baromètre cyclable wallon: en BW, Walhain est le moins mauvais"" élève"," Tubize a le bonnet d’âne""",2024,"https://www.lavenir.net/resizer/1DsLcfjBFmuzzNdnvU-vofBhrQ0=/1200x630/filters:format(jpeg):focal(545x373:555x363):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/FWUPJO7ZGVGGNAF36BSITX3EXU.jpg","Concrètement, la meilleure commune wallonne en la matière est Marche-en-Famenne, la seule qui figure dans la catégorie plutôt favorable"" correspondant à un C",0,2,male
La Ville de Limbourg intègre le réseau points-nœuds dans la vallée de la Vesdre (vidéo),2024,"https://www.dhnet.be/resizer/-mmsgDCSP4s05Mzl9z-jzQvAxZY=/1200x630/filters:format(jpeg):focal(955x645:965x635):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KS3XUX53GRH2BLFIKKFTXPJO3I.JPG","Nous sommes très heureux aujourdhui de pouvoir inaugurer ce nouveau tronçon à Limbourg, a déclaré léchevin du Tourisme. Avant, très peu de points-nuds étaient présents sur la commune, ce tronçon perm… [+2118 chars]","Le vélo-tourisme continue de faire des adeptes à travers la région de Verviers, notamment à Limbourg, Clermont-sur-Berwinne et Welkenraedt. Un nouveau tronçon a été inauguré ce mercredi 27 mars 2024. ...",0,1,male
"Huy: Le vélo en acier Corten, offert par quatre entreprises mécènes",2024,https://www.lavenir.net/resizer/v2/E6KL4A36PJA4JDFPLIT6AM6Y3Y.jpg?auth=c385c977ce3c10482a9c10caf2ebd1331f09b56aedbc1ca064b7fb0fff9bb3c0&width=1200&height=630&quality=85&focal=550%2C366&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Bien vite, l'oeuvre est devenue polémique. Non pas nécessairement par son aspect esthétique mais plutôt par son coût. Car la Ville de Huy, sous le charme du vélo en acier Corten, avait décidé de prév… [+1912 chars]",Le vélo en acier Corten trône depuis un an au pied du Mur de Huy. Y restera-t-il? Oui... mais sans que la Ville de Huy ne débourse un euro. Quatre entreprises ont décidé de devenir mécènes culturels. ...,0,4,male
"Tourisme. Cet été, la montagne misera plus que jamais sur la marche et le vélo",2024,https://cdn-s-www.ledauphine.com/images/D2EB565B-8A31-47F1-A13B-B223E4FDA44D/FB1200/photo-1712069049.jpg,"La Maurienne nest pas quun décor de cinéma où désormais se tournent les films à succès. Cest un domaine cyclable, abonné au passage du Tour. Et une terre de randonnée. Ce nest pas un hasard si, en 20… [+790 chars]","Après les records post-Covid, la destination promeut le tourisme itinérant et revient à ses fondamentaux : rando ou vélo. Histoire de lisser ces flux de visiteurs dans le temps et l’espace. En quête de respiration.",0,1,male
Le Wibrinois Antoine Bihaint veut continuer à rêver,2024,"https://www.lavenir.net/resizer/lsBedGPLqY4GGDN1titXtWn0Yoc=/1200x630/filters:format(jpeg):focal(545x372:555x362):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/CE4B7C7CTBB5RJQX5GS53LLL2U.jpg","Cest vrai. Javais vingt ans lorsque jai tourné le dos au football pour me lancer en VTT puis dans la foulée en cyclo-cross. Mais très vite, jai senti que cétait la route qui me convenait le mieux. Ja… [+2765 chars]","Porte-drapeau du Chevigny lors de l’Arden Challenge la semaine prochaine, venu très tard au vélo, le Wibrinois Antoine Bihain entend tout donner pour vivre une expérience chez les professionnels. ...",0,0,equal
Le Bois de la Cambre entre féérie et magie ce week-end pour les 24h vélo : plus de 13 000 jeunes sont attendus,2024,"https://www.dhnet.be/resizer/8Iaq6y4_7PHVdRPZ7lauYu_Q0ec=/1200x630/filters:format(jpeg):focal(2454x1644.5:2464x1634.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/YDRIQEPP4BEVDDQNSDJS22HYFM.jpg","En parallèle de la course, près de 4 000 enfants âgés de 8 à 12 ans (louveteaux et lutins) participeront de leur côté aux cinq heures VTT du Bois de la Cambre.
Soixante secouristes de la Croix-Rouge… [+592 chars]",24 heures à vélo au Bois de la Cambre : 38e édition. Ce rendez-vous sportif annuel des mouvements de jeunesse belges se déroulera cette année sous le thème de la magie et des sortilèges. ...,0,1,male
"Tragédie se souvient de son concert aux 24h vélo de LLN: Les étudiants m'amenaient des bières de partout"" (vidéo)""",2024,"https://www.lavenir.net/resizer/974bI8nlPl7unFJCJUJ0xdKfyj0=/1200x630/filters:format(jpeg):focal(2049x1377:2059x1367):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/43WK2DKMERDD7IXQEAEYUVO3QU.jpg","À cette occasion, les artistes nantenais"" (contraction de Lyon et Nantes) se souviennent du concert de clôture qu'ils ont donné aux 24 heures vélo de Louvain-la-Neuve.",,1,1,equal
"Huy: le vélo en acier Corten, offert par quatre entreprises mécènes",2024,https://www.dhnet.be/resizer/v2/E6KL4A36PJA4JDFPLIT6AM6Y3Y.jpg?auth=c385c977ce3c10482a9c10caf2ebd1331f09b56aedbc1ca064b7fb0fff9bb3c0&width=1200&height=630&quality=85&focal=550%2C366&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Bien vite, l'oeuvre est devenue polémique. Non pas nécessairement par son aspect esthétique mais plutôt par son coût. Car la Ville de Huy, sous le charme du vélo en acier Corten, avait décidé de prév… [+1912 chars]",Le vélo en acier Corten trône depuis un an au pied du Mur de Huy. Y restera-t-il? Oui... mais sans que la Ville de Huy ne débourse un euro. Quatre entreprises ont décidé de devenir mécènes culturels. ...,0,4,male
Il a suivi son vélo volé grâce au traceur GPS qui lui indiquait que l’engin se déplaçait alors qu’il devait rester à la gare des Guillemins à Liège,2024,https://www.dhnet.be/resizer/v2/FLKRESMU7FCTFL53U7YMBQWYMY.jpg?auth=365aac8fd2841455a09fe75c7df14ed6fdaeaa2efa4d5c4d2233a5cfe7f85a1a&width=1200&height=630&quality=85&focal=2016%2C1512&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"En effet, le traceur GPS a alerté lhomme dun mouvement anormal de son bien. Grâce à la technologie, le propriétaire a pu guider la police à la poursuite du vélo.
Lorsque les policiers sont arrivés à… [+505 chars]",Le receleur a admis qu’il savait qu’il avait acheté un objet précédemment volé pour trois cents euros. ...,0,4,male
"À Jette, les balayeurs de rue… à vélo : “Plein de communes viennent voir pour s’en inspirer”",2024,https://www.dhnet.be/resizer/v2/ANBSEWFOZJBANBZE4MU23SS464.jpg?auth=fea3879ca41b35d4c8099030cf6f583573d12363bad5830fb1f1a7877643a7a1&width=1200&height=630&quality=85&focal=1500%2C1000&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Un dispositif qui rencontre un franc suspect. Plein de communes viennent voir pour sen inspirer, nous explique léchevin Mounir Laarissi (Les Engagés), qui a lancé lidée dans le plan jettois de propre… [+787 chars]","La commune de Jette possède désormais cinq vélos pour nettoyer les rues. Un système qui fait ses preuves, assure l’échevin Mounir Laarissi (Les Engagés). ...",0,0,equal
Les “vélautos” de plus en plus présents sur les routes belges : “Ceci n’est pas un vélo”,2024,"https://www.dhnet.be/resizer/nfxLZ62m28A6Mu0aL7OjoHBhyKQ=/1200x630/filters:format(jpeg):focal(1627x854:1637x844):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OR47ZZBRSJDHTH4ODXJN2CAZC4.jpg",Larticle 2.7 du Code de la Route précise que la piste cyclable désigne la partie de la voie publique réservée à la circulation des bicyclettes et des cyclomoteurs à deux roues classe A. Dans le dicti… [+6969 chars],Des citoyens appellent à légiférer pour redéfinir le poids et les dimensions maximaux des vélos. Vias estime qu’il faut surveiller l’évolution du phénomène mais indique aussi qu’il n’y a pas encore lieu de s’inquiéter. ...,1,1,equal
Pepinster : feu vert pour 3 kilomètres de pistes cyclables depuis le rond-point du Delhaize et 7 abris vélos fermés,2024,"https://www.lavenir.net/resizer/jTGH2dr9R_-rzXJaypoksNgwX90=/1200x630/filters:format(jpeg):focal(2011x1517:2021x1507):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/YJPVVZ5R4ZAH5OE2GOU5OPBJB4.jpg","Concrètement, il comprend deux volets : laménagement de nouvelles voies cyclables et la mise en place dabris sécurisés pour les vélos financés par la Région wallonne à travers Wallonie cyclable dont … [+1724 chars]","Après un long parcours jalonné de défis et de priorités autres à Pepinster des suites des inondations, le dossier du réseau de pistes cyclables a finalement reçu le feu vert tant attendu du collège communal il y a peu. ...",1,3,male
Binche accueillera prochainement son premier triathlon : “L’idée est de faire découvrir ce magnifique sport”,2024,https://www.lavenir.net/resizer/v2/3S7WDFTBOFC4BIENZPN4VNUC3E.jpg?auth=a7e3a02a23b9881a79e89533a98d3e03b1bb375af72b3074dc23aa1f5f36465b&width=1200&height=630&quality=85&focal=766%2C574&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Près de 300 athlètes sont donc attendus au départ de la piscine de Binche le 2 juin prochain. On va proposer deux parcours. Un S pour les athlètes confirmés avec 500 m de nage, 20 km de vélo et 5 km … [+1458 chars]",Il sera organisé le 2 juin prochain en collaboration avec la Ville de Binche dans le cadre des festivités du 900e anniversaire. ...,0,2,male
"Le premier triathlon de Binche, c'est pour bientôt : L'idée est de faire découvrir ce magnifique sport""""",2024,https://www.dhnet.be/resizer/v2/3S7WDFTBOFC4BIENZPN4VNUC3E.jpg?auth=a7e3a02a23b9881a79e89533a98d3e03b1bb375af72b3074dc23aa1f5f36465b&width=1200&height=630&quality=85&focal=766%2C574&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Près de 300 athlètes sont donc attendus au départ de la piscine de Binche le 2 juin prochain. On va proposer deux parcours. Un ""S"" pour les athlètes confirmés avec 500 m de nage"," 20 km de vélo et 5 … [+1489 chars]""",0,1,male
"Adrien Noël est passé des gants de gardien de but à ceux de cyclisme : Je préférais regarder Paris-Roubaix qu’un match de la Ligue des champions""""",2024,"https://www.lavenir.net/resizer/cmC01JsSg6dM4Ho7UbUuEZIqCqA=/fit-in/1200x630/filters:format(jpeg):fill(000000):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/BIICYYLZQBCIJKHKURQAS3DTV4.jpg","Mais finalement, quel est le parcours de ce coureur de 27 ans, originaire de Nandrin ? Jai commencé le cyclisme sur le tard, explique-t-il. Jai longtemps fait du football. Jai même évolué en première… [+1592 chars]","Ancien gardien de but en première provinciale, Adrien Noël a arrêté le football pour se mettre au cyclisme. De plus en plus, il se rapproche de la victoire. ...",0,2,male
Pepinster : feu vert pour 3 kilomètres de pistes cyclables depuis le rond-point du Delhaize et 7 abris vélos fermés,2024,https://www.dhnet.be/resizer/v2/YJPVVZ5R4ZAH5OE2GOU5OPBJB4.jpg?auth=36a312fb3036486ec50e273703eaa6b7f92433057aec7b3ac0d06f5d125d497d&width=1200&height=630&quality=85&focal=2016%2C1512&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Concrètement, il comprend deux volets : laménagement de nouvelles voies cyclables et la mise en place dabris sécurisés pour les vélos financés par la Région wallonne à travers Wallonie cyclable dont … [+1724 chars]","Après un long parcours jalonné de défis et de priorités autres à Pepinster des suites des inondations, le dossier du réseau de pistes cyclables a finalement reçu le feu vert tant attendu du collège communal il y a peu. ...",1,3,male
Urban E-Bike : les nouveaux vélos électriques de chez Lidl,2024,https://sf1.cnetfrance.fr/wp-content/uploads/cnet/2024/03/design-sans-titre-2024-03-21t114607.440.jpg,Lidl annonce la sortie de deux nouveaux modèles de vélos électriques pour le lundi 25 mars : les Crivit Urban E-Bike X et Crivit Urban E-Bike Y. Deux lettres qui continuent d’être adressées directeme… [+1403 chars],"Le groupe allemand, toujours dans les bons coups, sort deux nouveaux modèles pour la ville, solides, complets et à bon prix.",0,1,male
"Ex-coureur semi-pro, Laurent Englebert partage sa passion du vélo",2024,"https://www.lavenir.net/resizer/AKpYbbS3GLuK6wMC8HM8G7yqE4U=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/AFPTUN7WS5CILJGVRGOHS2WACQ.jpg","Un conseil professionnel
Si Laurent Englebert a pu développer son commerce de la sorte, il le doit certainement à son expertise dans le domaine. Ancien coureur semi-professionnel"," jai pu participer… [+1394 chars]""",1,1,equal
JoeyStarr: Karl Marx, kung-fu et vélo," c’est un combo qu’on ne peut pas refuser""""",2024,"https://www.lalibre.be/resizer/uZtbh0MGy6QBm-yKlsUT5o4qdCs=/1200x630/filters:format(jpeg):focal(461x296:471x286):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OIO44DUUUNC2DB5T3FIJECBT5U.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/HX4W33CAQZC77NOF3OOUHSQXLM.jpg",0,1,male
"Une route des vins à découvrir à vélo, en trois étapes : Villers, Glabais, Baulers",2024,https://www.lavenir.net/resizer/v2/PV4QWDVMVVFMPBAGV6VZQTFW6I.jpg?auth=4119fce4458da032d9e830d82b841386cfc10e3ea43303ba6775c2d102c09f65&width=1200&height=630&quality=85&focal=550%2C375&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Ce Vino-Trip"" dure deux jours. Il nest pas permanent. En effet", il nest accessible quun week-end par mois,0,3,male
