Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,num_veh_y,senc,obs,obsm,choc,manv,motor,catr,voie,v1,v2,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,age
202200023971,11,11,2022,0 days 10:46:00,1,42,42127,1,2,1,3,Route du Bois Courtin,"46,0865200000","4,0456100000",1,3,1,1947.0,0,8,0,-1,B01,3,0,2,1,26,5,3,TUILERIES (FUTURE DEVIATION DES),0.0,,2,1,0,4,1,1,0,1,80,child
202200023971,11,11,2022,0 days 10:46:00,1,42,42127,1,2,1,3,Route du Bois Courtin,"46,0865200000","4,0456100000",1,1,1,1984.0,4,8,0,-1,B01,3,0,2,1,26,5,3,TUILERIES (FUTURE DEVIATION DES),0.0,,2,1,0,4,1,1,0,1,80,adult
202200023990,27,1,2022,0 days 17:06:00,1,49,49007,2,2,1,3,CAMUS BOULEVARD,"47,4873341749"," -0,5737137794",1,1,2,1940.0,5,8,0,-1,B01,1,0,2,1,26,5,4,CAMUS BOULEVARD,0.0,,2,2,0,1,1,1,0,1,50,child
202200023990,27,1,2022,0 days 17:06:00,1,49,49007,2,2,1,3,CAMUS BOULEVARD,"47,4873341749"," -0,5737137794",1,4,1,1999.0,5,8,0,-1,B01,1,0,2,1,26,5,4,CAMUS BOULEVARD,0.0,,2,2,0,1,1,1,0,1,50,adult
202200024058,5,10,2022,0 days 20:10:00,5,972,97209,1,1,2,3,MARNE (BOULEVARD DE LA),"14,6047700000"," -61,0845800000",1,4,1,1964.0,1,8,0,-1,B01,3,0,2,9,1,5,4,MARNE (BOULEVARD DE LA),0.0,,3,8,0,2,2,2,0,1,50,child
202200024058,5,10,2022,0 days 20:10:00,5,972,97209,1,1,2,3,MARNE (BOULEVARD DE LA),"14,6047700000"," -61,0845800000",1,1,2,1993.0,1,1,0,-1,B01,3,0,2,9,1,5,4,MARNE (BOULEVARD DE LA),0.0,,3,8,0,2,2,2,0,1,50,adult
202200024085,28,1,2022,0 days 16:25:00,1,75,75103,2,3,1,2,BOULEVARD BEAUMARCHAIS,"48,8595010000","2,3676100000",1,4,1,1947.0,5,8,0,-1,B01,2,0,2,1,11,5,4,BOULEVARD BEAUMARCHAIS,0.0,,2,4,0,1,1,2,0,1,30,child
202200024085,28,1,2022,0 days 16:25:00,1,75,75103,2,3,1,2,BOULEVARD BEAUMARCHAIS,"48,8595010000","2,3676100000",1,1,1,1973.0,5,1,0,-1,B01,2,0,2,1,11,5,4,BOULEVARD BEAUMARCHAIS,0.0,,2,4,0,1,1,2,0,1,30,adult
202200024088,28,1,2022,0 days 14:45:00,1,75,75104,2,2,1,6,RUE DE RIVOLI,"48,8559590000","2,3579720000",3,4,1,1961.0,1,0,-1,-1,A01,2,0,1,1,21,5,4,RUE DE RIVOLI,0.0,,2,4,1,1,1,1,-1,5,30,child
202200024088,28,1,2022,0 days 14:45:00,1,75,75104,2,2,1,6,RUE DE RIVOLI,"48,8559590000","2,3579720000",1,1,1,1992.0,5,2,0,-1,A01,2,0,1,1,21,5,4,RUE DE RIVOLI,0.0,,2,4,1,1,1,1,-1,5,30,adult
202200024142,1,10,2022,0 days 18:00:00,1,63,63113,2,5,1,1,JAURES (BD JEAN),"45,7677973016","3,0818849802",1,1,1,1970.0,9,1,-1,-1,B01,0,0,2,1,1,5,4,JAURES (BD JEAN),0.0,,1,3,1,1,1,1,0,1,50,child
202200024142,1,10,2022,0 days 18:00:00,1,63,63113,2,5,1,1,JAURES (BD JEAN),"45,7677973016","3,0818849802",1,4,1,1997.0,0,2,-1,-1,B01,0,0,2,1,1,5,4,JAURES (BD JEAN),0.0,,1,3,1,1,1,1,0,1,50,adult
202200024184,12,11,2022,0 days 17:00:00,5,75,75107,2,1,1,2,QUAI D ORSAY,"48,8627100000","2,3066270000",1,4,1,1963.0,1,8,0,-1,A01,3,0,2,2,12,5,4,QUAI D ORSAY,0.0,,2,2,1,1,1,1,0,5,30,child
202200024184,12,11,2022,0 days 17:00:00,5,75,75107,2,1,1,2,QUAI D ORSAY,"48,8627100000","2,3066270000",1,1,1,1999.0,5,8,0,-1,A01,3,0,2,2,12,5,4,QUAI D ORSAY,0.0,,2,2,1,1,1,1,0,5,30,adult
202200024195,28,1,2022,0 days 17:00:00,1,64,64371,2,1,7,2,Boulevard gambetta,"43,2233190000"," -0,8907730000",1,3,1,1940.0,5,0,-1,-1,B01,1,0,2,4,2,5,3,11,-1.0,,2,2,0,1,1,1,0,1,50,child
202200024195,28,1,2022,0 days 17:00:00,1,64,64371,2,1,7,2,Boulevard gambetta,"43,2233190000"," -0,8907730000",1,1,2,1991.0,5,1,-1,-1,B01,1,0,2,4,2,5,3,11,-1.0,,2,2,0,1,1,1,0,1,50,adult
202200024208,25,1,2022,0 days 11:00:00,1,85,85234,2,6,1,3,VC Rue des Sables,"46,7919320000"," -2,0534670000",1,3,1,1959.0,0,0,-1,-1,B01,1,0,2,4,1,5,4,,-1.0,,1,2,0,1,1,1,0,1,50,child
202200024208,25,1,2022,0 days 11:00:00,1,85,85234,2,6,1,3,VC Rue des Sables,"46,7919320000"," -2,0534670000",1,1,2,1999.0,9,1,-1,-1,B01,1,0,2,4,1,5,4,,-1.0,,1,2,0,1,1,1,0,1,50,adult
202200024254,28,1,2022,0 days 17:10:00,1,31,31417,2,6,1,2,Rue Principale,"43,6169470000","1,2799230000",1,1,2,1950.0,5,1,-1,-1,A01,2,0,0,4,1,5,7,24,0.0,D,2,2,0,1,2,1,5,1,50,child
202200024254,28,1,2022,0 days 17:10:00,1,31,31417,2,6,1,2,Rue Principale,"43,6169470000","1,2799230000",1,3,1,1975.0,5,2,9,-1,A01,2,0,0,4,1,5,7,24,0.0,D,2,2,0,1,2,1,5,1,50,adult
202200024261,28,1,2022,0 days 15:25:00,1,59,59252,1,2,1,3,4996 ROUTE DE QUESNOY,"50,6872540000","2,9672620000",1,4,1,1943.0,5,0,-1,-1,B01,3,0,2,8,19,5,7,36,0.0,M,2,2,0,1,1,1,0,1,50,child
202200024261,28,1,2022,0 days 15:25:00,1,59,59252,1,2,1,3,4996 ROUTE DE QUESNOY,"50,6872540000","2,9672620000",1,1,2,1974.0,1,9,-1,-1,B01,3,0,2,8,19,5,7,36,0.0,M,2,2,0,1,1,1,0,1,50,adult
202200024313,12,11,2022,0 days 14:50:00,1,43,43051,2,1,1,6,Route de Tence,"45,0598280000","4,3008520000",1,3,1,1945.0,3,0,-1,-1,A01,2,0,2,2,15,5,3,103,-1.0,,2,2,0,1,2,1,0,1,50,child
202200024313,12,11,2022,0 days 14:50:00,1,43,43051,2,1,1,6,Route de Tence,"45,0598280000","4,3008520000",1,1,1,2005.0,1,2,-1,-1,A01,2,0,2,2,15,5,3,103,-1.0,,2,2,0,1,2,1,0,1,50,adult
202200024317,12,11,2022,0 days 14:00:00,1,36,36007,1,2,1,3,Route de Pellevoisin,"46,9527830000","1,4327910000",1,4,1,1951.0,5,2,-1,-1,B01,2,0,2,4,15,5,3,11,0.0,,2,2,0,1,1,1,0,1,80,child
202200024317,12,11,2022,0 days 14:00:00,1,36,36007,1,2,1,3,Route de Pellevoisin,"46,9527830000","1,4327910000",1,1,1,2002.0,5,1,-1,-1,B01,2,0,2,4,15,5,3,11,0.0,,2,2,0,1,1,1,0,1,80,adult
202200024401,7,11,2022,0 days 16:18:00,1,75,75106,2,2,8,3,RUE DAUPHINE,"48,8560560000","2,3404620000",1,1,2,1963.0,9,1,0,-1,B01,2,0,2,3,18,5,4,RUE DAUPHINE,0.0,,1,1,0,1,1,1,0,1,30,child
202200024401,7,11,2022,0 days 16:18:00,1,75,75106,2,2,8,3,RUE DAUPHINE,"48,8560560000","2,3404620000",1,4,2,2004.0,5,8,0,-1,B01,2,0,2,3,18,5,4,RUE DAUPHINE,0.0,,1,1,0,1,1,1,0,1,30,adult
202200024410,25,7,2022,0 days 10:30:00,1,67,67458,2,3,1,2,24 Rue de la Sabliere,"48,8271250000","7,7551730000",1,1,1,1954.0,3,1,-1,-1,B01,0,0,2,8,15,5,4,,-1.0,,2,1,0,1,1,1,0,1,30,child
202200024410,25,7,2022,0 days 10:30:00,1,67,67458,2,3,1,2,24 Rue de la Sabliere,"48,8271250000","7,7551730000",1,1,1,1961.0,5,8,-1,-1,B01,0,0,2,8,15,5,4,,-1.0,,2,1,0,1,1,1,0,1,30,adult
202200024410,25,7,2022,0 days 10:30:00,1,67,67458,2,3,1,2,24 Rue de la Sabliere,"48,8271250000","7,7551730000",2,4,2,2020.0,5,2,3,-1,B01,0,0,2,8,15,5,4,,-1.0,,2,1,0,1,1,1,0,1,30,adult
202200024425,22,5,2022,0 days 10:10:00,1,38,38126,2,1,1,6,Route de Chartreuse,"45,2255560000","5,7649360000",3,3,1,1940.0,5,0,-1,-1,A01,1,0,1,1,1,5,7,512,-1.0,,2,2,0,2,2,1,0,1,50,child
202200024425,22,5,2022,0 days 10:10:00,1,38,38126,2,1,1,6,Route de Chartreuse,"45,2255560000","5,7649360000",1,1,1,1991.0,5,2,-1,-1,A01,1,0,1,1,1,5,7,512,-1.0,,2,2,0,2,2,1,0,1,50,adult
202200024551,23,7,2022,0 days 02:10:00,5,75,75115,2,3,1,1,RUE DE VAUGIRARD,"48,8422980000","2,3105680000",1,4,1,1971.0,5,2,0,-1,B01,2,0,2,1,11,5,4,RUE DE VAUGIRARD,0.0,,2,0,1,1,1,2,-1,5,30,child
202200024551,23,7,2022,0 days 02:10:00,5,75,75115,2,3,1,1,RUE DE VAUGIRARD,"48,8422980000","2,3105680000",1,1,1,2003.0,5,2,0,-1,B01,2,0,2,1,11,5,4,RUE DE VAUGIRARD,0.0,,2,0,1,1,1,2,-1,5,30,adult
202200024580,15,12,2022,0 days 18:15:00,2,974,97411,2,6,3,3,JAURES (BLD 2 JEAN)," -20,9000400000","55,4876100000",1,4,1,1944.0,5,2,0,-1,B01,1,0,2,4,1,5,2,JAURES (BLD 2 JEAN),0.0,,2,0,1,1,1,2,5,1,50,child
202200024580,15,12,2022,0 days 18:15:00,2,974,97411,2,6,3,3,JAURES (BLD 2 JEAN)," -20,9000400000","55,4876100000",1,1,1,1967.0,5,8,0,-1,B01,1,0,2,4,1,5,2,JAURES (BLD 2 JEAN),0.0,,2,0,1,1,1,2,5,1,50,adult
202200024584,23,7,2022,0 days 12:30:00,1,92,92077,2,1,1,2,DESVALLIERES (CHEMIN),"48,8235176513","2,1964971721",1,1,1,1974.0,9,8,0,-1,A01,3,0,2,1,1,5,4,DESVALLIERES (CHEMIN),0.0,,2,2,0,2,1,1,0,1,50,child
202200024584,23,7,2022,0 days 12:30:00,1,92,92077,2,1,1,2,DESVALLIERES (CHEMIN),"48,8235176513","2,1964971721",1,4,1,1995.0,5,2,0,-1,A01,3,0,2,1,1,5,4,DESVALLIERES (CHEMIN),0.0,,2,2,0,2,1,1,0,1,50,adult
202200024602,15,12,2022,0 days 07:15:00,1,974,97407,2,1,1,3,CARPAYE(AVENUE)," -20,9478100000","55,2992800000",1,1,1,1966.0,4,1,0,-1,B01,1,0,2,2,19,5,2,CARPAYE(AVENUE),0.0,,1,1,0,1,3,1,0,1,50,child
202200024602,15,12,2022,0 days 07:15:00,1,974,97407,2,1,1,3,CARPAYE(AVENUE)," -20,9478100000","55,2992800000",1,4,2,2001.0,2,8,0,-1,B01,1,0,2,2,19,5,2,CARPAYE(AVENUE),0.0,,1,1,0,1,3,1,0,1,50,adult
202200024604,23,5,2022,0 days 20:10:00,2,34,34162,1,1,1,3,D5e11,"43,4786420000","3,5186400000",1,1,1,1956.0,5,1,-1,-1,B01,0,0,2,3,0,5,3,D5E11,-1.0,,2,2,0,2,1,1,0,1,80,child
202200024604,23,5,2022,0 days 20:10:00,2,34,34162,1,1,1,3,D5e11,"43,4786420000","3,5186400000",1,3,1,1977.0,5,0,-1,-1,B01,0,0,2,3,0,5,3,D5E11,-1.0,,2,2,0,2,1,1,0,1,80,adult
202200024619,23,5,2022,0 days 14:00:00,1,04,04148,1,1,1,3,D4085,"43,7972900000","6,6288970000",1,3,1,1968.0,5,2,-1,-1,B01,1,0,2,3,15,5,3,4085,-1.0,,2,2,0,1,1,1,0,1,80,child
202200024619,23,5,2022,0 days 14:00:00,1,04,04148,1,1,1,3,D4085,"43,7972900000","6,6288970000",1,1,1,2000.0,5,1,-1,-1,B01,1,0,2,3,15,5,3,4085,-1.0,,2,2,0,1,1,1,0,1,80,adult
202200024639,24,7,2022,0 days 09:20:00,1,29,29037,1,2,1,3,Le Croissant,"47,8981308500"," -4,1855882400",1,4,1,1950.0,5,2,-1,-1,B01,2,0,2,8,1,5,3,144,-1.0,,2,2,1,1,1,1,5,1,-1,child
202200024639,24,7,2022,0 days 09:20:00,1,29,29037,1,2,1,3,Le Croissant,"47,8981308500"," -4,1855882400",1,1,1,1971.0,5,1,-1,-1,B01,2,0,2,8,1,5,3,144,-1.0,,2,2,1,1,1,1,5,1,-1,adult
202200024653,14,12,2022,0 days 15:25:00,1,82,82121,2,6,1,6,GAMBETTA (AVENUE),"44,0172200000","1,3586400000",3,3,2,1947.0,5,0,-1,-1,A01,1,0,1,0,1,5,4,GAMBETTA (AVENUE),0.0,,2,2,0,1,1,1,0,1,50,child
202200024653,14,12,2022,0 days 15:25:00,1,82,82121,2,6,1,6,GAMBETTA (AVENUE),"44,0172200000","1,3586400000",1,1,1,1973.0,0,8,0,-1,A01,1,0,1,0,1,5,4,GAMBETTA (AVENUE),0.0,,2,2,0,1,1,1,0,1,50,adult
202200024671,11,5,2022,0 days 19:39:00,1,60,60107,2,6,1,3,966 Route de Paris,"49,3604390663","2,4227659106",1,4,1,1955.0,9,0,-1,-1,B01,3,0,2,1,2,5,3,,0.0,,2,2,0,1,1,1,0,1,50,child
202200024671,11,5,2022,0 days 19:39:00,1,60,60107,2,6,1,3,966 Route de Paris,"49,3604390663","2,4227659106",1,1,1,1979.0,4,1,-1,-1,B01,3,0,2,1,2,5,3,,0.0,,2,2,0,1,1,1,0,1,50,adult
202200024681,15,12,2022,0 days 12:20:00,1,69,69266,2,6,2,3,Rue Francis de Pressensé,"45,7718900000","4,8700100000",1,1,1,1973.0,1,1,-1,-1,B01,2,0,2,7,15,6,4,FRANCIS DE PRESSENSE    (Rue),0.0,,2,2,0,1,3,2,5,1,50,child
202200024681,15,12,2022,0 days 12:20:00,1,69,69266,2,6,2,3,Rue Francis de Pressensé,"45,7718900000","4,8700100000",1,3,1,2005.0,2,8,-1,-1,B01,2,0,2,7,15,6,4,FRANCIS DE PRESSENSE    (Rue),0.0,,2,2,0,1,3,2,5,1,50,adult
202200024719,23,5,2022,0 days 20:22:00,2,90,90032,2,1,8,3,ANCIEN COMBATTANT (RUE DES ),"47,6205700000","6,8621500000",1,1,1,1945.0,0,1,0,-1,B01,3,0,2,1,2,5,3,ANCIEN COMBATTANT (RUE DES ),0.0,,-1,2,0,1,1,1,0,1,50,child
202200024719,23,5,2022,0 days 20:22:00,2,90,90032,2,1,8,3,ANCIEN COMBATTANT (RUE DES ),"47,6205700000","6,8621500000",1,3,1,1976.0,0,8,0,-1,B01,3,0,2,1,2,5,3,ANCIEN COMBATTANT (RUE DES ),0.0,,-1,2,0,1,1,1,0,1,50,adult
202200024730,3,5,2022,0 days 15:45:00,1,85,85191,2,6,1,3,rond-point Duchesne-de-Denant,"46,6505600000"," -1,4372700000",1,2,1,1947.0,5,0,-1,-1,A01,0,0,2,8,0,5,4,,0.0,,2,1,1,1,1,1,5,5,50,child
202200024730,3,5,2022,0 days 15:45:00,1,85,85191,2,6,1,3,rond-point Duchesne-de-Denant,"46,6505600000"," -1,4372700000",1,1,2,1988.0,0,1,0,-1,A01,0,0,2,8,0,5,4,,0.0,,2,1,1,1,1,1,5,5,50,adult
202200024803,24,7,2022,0 days 10:10:00,1,35,35107,1,1,1,4,La Cheminee,"48,2554910000"," -1,5311010000",1,4,1,1954.0,5,2,4,-1,E01,2,0,2,0,0,5,3,26,-1.0,,2,2,0,1,1,1,0,1,80,child
202200024803,24,7,2022,0 days 10:10:00,1,35,35107,1,1,1,4,La Cheminee,"48,2554910000"," -1,5311010000",1,1,1,1957.0,5,2,4,-1,E01,2,0,2,0,0,5,3,26,-1.0,,2,2,0,1,1,1,0,1,80,adult
202200024803,24,7,2022,0 days 10:10:00,1,35,35107,1,1,1,4,La Cheminee,"48,2554910000"," -1,5311010000",1,3,1,1960.0,5,2,4,-1,E01,2,0,2,0,0,5,3,26,-1.0,,2,2,0,1,1,1,0,1,80,adult
202200024803,24,7,2022,0 days 10:10:00,1,35,35107,1,1,1,4,La Cheminee,"48,2554910000"," -1,5311010000",1,4,1,1979.0,5,2,4,-1,E01,2,0,2,0,0,5,3,26,-1.0,,2,2,0,1,1,1,0,1,80,adult
202200024832,13,12,2022,0 days 18:50:00,5,75,75112,2,3,1,3,AVENUE DAUMESNIL,"48,8404560000","2,3920200000",2,1,2,1948.0,9,8,0,-1,A01,1,0,2,1,1,5,4,AVENUE DAUMESNIL,0.0,,2,4,1,3,1,1,0,5,30,child
202200024832,13,12,2022,0 days 18:50:00,5,75,75112,2,3,1,3,AVENUE DAUMESNIL,"48,8404560000","2,3920200000",1,4,1,1977.0,9,0,8,-1,A01,1,0,2,1,1,5,4,AVENUE DAUMESNIL,0.0,,2,4,1,3,1,1,0,5,30,adult
202200024832,13,12,2022,0 days 18:50:00,5,75,75112,2,3,1,3,AVENUE DAUMESNIL,"48,8404560000","2,3920200000",1,1,-1,,-1,-1,-1,-1,A01,1,0,2,1,1,5,4,AVENUE DAUMESNIL,0.0,,2,4,1,3,1,1,0,5,30,child
202200024866,22,7,2022,0 days 08:55:00,1,974,97409,2,6,1,3,CAMBUSTON (rue de)," -20,9323400000","55,6460200000",1,4,1,1961.0,5,8,0,-1,A01,1,0,2,1,9,5,3,CAMBUSTON (rue de),0.0,,2,2,0,1,1,1,0,1,50,child
202200024866,22,7,2022,0 days 08:55:00,1,974,97409,2,6,1,3,CAMBUSTON (rue de)," -20,9323400000","55,6460200000",1,1,2,1999.0,5,1,0,-1,A01,1,0,2,1,9,5,3,CAMBUSTON (rue de),0.0,,2,2,0,1,1,1,0,1,50,adult
202200024878,22,7,2022,0 days 18:15:00,1,69,69386,2,2,1,3,Rue de Créqui,"45,7727800000","4,8453100000",1,4,1,1967.0,0,8,-1,-1,Y01,3,0,2,0,0,5,4,CREQUI (DE)                         (R ),0.0,,1,1,0,1,1,1,9,1,50,child
202200024878,22,7,2022,0 days 18:15:00,1,69,69386,2,2,1,3,Rue de Créqui,"45,7727800000","4,8453100000",1,1,2,1996.0,0,1,-1,-1,Y01,3,0,2,0,0,5,4,CREQUI (DE)                         (R ),0.0,,1,1,0,1,1,1,9,1,50,adult
202200024969,8,3,2022,0 days 08:15:00,1,94,94046,2,1,1,6,49 Avenue du Général Leclerc,"48,8136700000","2,4263900000",1,3,2,1988.0,1,0,0,-1,A01,2,0,1,4,25,5,3,GENERAL LECLERC - CAR DE LA RESISTANCE (,0.0,,-1,0,1,1,1,1,0,1,10,child
202200024969,8,3,2022,0 days 08:15:00,1,94,94046,2,1,1,6,49 Avenue du Général Leclerc,"48,8136700000","2,4263900000",3,3,1,2013.0,2,0,-1,-1,A01,2,0,1,4,25,5,3,GENERAL LECLERC - CAR DE LA RESISTANCE (,0.0,,-1,0,1,1,1,1,0,1,10,adult
202200024976,8,3,2022,0 days 17:41:00,1,92,92063,2,9,1,3,JACOB (RUE FRANCOIS),"48,8900314759","2,1743292510",1,1,1,1970.0,-1,1,0,0,B01,0,0,0,0,0,5,4,,0.0,,-1,0,0,1,1,1,9,4,50,child
202200024976,8,3,2022,0 days 17:41:00,1,92,92063,2,9,1,3,JACOB (RUE FRANCOIS),"48,8900314759","2,1743292510",1,4,1,2011.0,5,8,8,-1,B01,0,0,0,0,0,5,4,,0.0,,-1,0,0,1,1,1,9,4,50,adult
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",1,1,1,1960.0,4,1,0,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,child
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",3,4,1,1964.0,1,0,-1,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,adult
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",1,1,2,1981.0,5,1,0,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,adult
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",1,1,1,1984.0,1,1,0,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,adult
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",2,1,2,2011.0,5,1,0,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,adult
202200024978,8,3,2022,0 days 17:20:00,1,92,92050,2,2,1,6,VENETS RUE DES,"48,8893446491","2,2041379809",2,1,1,2013.0,5,1,0,-1,Y01,2,0,2,8,1,5,3,131,0.0,,3,6,0,1,1,1,5,1,50,adult
202200024988,5,3,2022,0 days 15:30:00,1,68,68253,2,3,1,7,Rue du Général-de-Gaulle,"47,7865110000","7,5065000000",1,3,1,1941.0,5,2,-1,-1,B01,1,0,0,1,1,5,3,468,0.0,,2,1,0,1,1,1,0,1,50,child
202200024988,5,3,2022,0 days 15:30:00,1,68,68253,2,3,1,7,Rue du Général-de-Gaulle,"47,7865110000","7,5065000000",1,3,2,1943.0,5,2,-1,-1,B01,1,0,0,1,1,5,3,468,0.0,,2,1,0,1,1,1,0,1,50,adult
202200024988,5,3,2022,0 days 15:30:00,1,68,68253,2,3,1,7,Rue du Général-de-Gaulle,"47,7865110000","7,5065000000",1,1,2,1967.0,5,1,-1,-1,B01,1,0,0,1,1,5,3,468,0.0,,2,1,0,1,1,1,0,1,50,adult
202200025002,27,2,2022,0 days 16:00:00,1,31,31405,1,2,1,3,N125,"42,9740010000","0,6469060000",1,3,1,1950.0,5,2,-1,-1,B01,1,0,2,3,15,5,2,125,0.0,,2,3,3,1,1,1,5,1,80,child
202200025002,27,2,2022,0 days 16:00:00,1,31,31405,1,2,1,3,N125,"42,9740010000","0,6469060000",1,1,1,1995.0,5,1,-1,-1,B01,1,0,2,3,15,5,2,125,0.0,,2,3,3,1,1,1,5,1,80,adult
202200025021,8,3,2022,0 days 12:45:00,1,59,59268,2,4,1,3,89 rue du Général-de-Gaulle,"50,6409455043","2,7222380117",1,1,1,1978.0,1,1,-1,-1,B01,0,0,2,1,1,5,4,,-1.0,,2,1,0,2,1,1,0,8,50,child
202200025021,8,3,2022,0 days 12:45:00,1,59,59268,2,4,1,3,89 rue du Général-de-Gaulle,"50,6409455043","2,7222380117",1,3,2,2000.0,1,0,-1,-1,B01,0,0,2,1,1,5,4,,-1.0,,2,1,0,2,1,1,0,8,50,adult
202200025068,26,2,2022,0 days 16:45:00,1,68,68066,2,1,1,3,RIQUEWIHR (RUE DE),"48,0916200000","7,3335900000",1,3,2,1948.0,9,8,0,-1,B01,3,0,2,1,19,5,4,RIQUEWIHR (RUE DE),0.0,,2,2,1,1,1,1,0,5,50,child
202200025068,26,2,2022,0 days 16:45:00,1,68,68066,2,1,1,3,RIQUEWIHR (RUE DE),"48,0916200000","7,3335900000",1,1,2,1986.0,0,1,0,-1,B01,3,0,2,1,19,5,4,RIQUEWIHR (RUE DE),0.0,,2,2,1,1,1,1,0,5,50,adult
202200025069,5,3,2022,0 days 13:15:00,1,67,67482,2,1,1,6,VIEUX MARCHE AUX POISSONS (RUE DU),"48,5810600000","7,7489700000",3,4,1,1955.0,0,0,-1,-1,A01,1,0,1,0,13,5,4,VIEUX MARCHE AUX POISSONS (RUE DU),0.0,,2,2,1,2,1,1,9,1,30,child
202200025069,5,3,2022,0 days 13:15:00,1,67,67482,2,1,1,6,VIEUX MARCHE AUX POISSONS (RUE DU),"48,5810600000","7,7489700000",1,4,1,1992.0,0,8,8,-1,A01,1,0,1,0,13,5,4,VIEUX MARCHE AUX POISSONS (RUE DU),0.0,,2,2,1,2,1,1,9,1,30,adult
202200025070,5,3,2022,0 days 10:30:00,1,67,67482,2,3,1,3,DUCS (RUE DES),"48,5887800000","7,7140400000",1,1,1,1958.0,4,1,8,-1,B01,2,0,2,4,1,5,4,DUCS (RUE DES),0.0,,2,4,1,1,2,1,0,1,50,child
202200025070,5,3,2022,0 days 10:30:00,1,67,67482,2,3,1,3,DUCS (RUE DES),"48,5887800000","7,7140400000",1,4,2,1988.0,0,8,0,-1,B01,2,0,2,4,1,5,4,DUCS (RUE DES),0.0,,2,4,1,1,2,1,0,1,50,adult
202200025218,1,9,2022,0 days 17:55:00,1,69,69388,2,1,1,6,Place Ambroise Courtois,"45,7444100000","4,8705700000",1,1,1,1989.0,0,8,-1,-1,B01,1,1,2,1,1,5,4,AMBROISE COURTOIS                   (PL),0.0,,2,1,2,1,1,1,0,1,30,child
202200025218,1,9,2022,0 days 17:55:00,1,69,69388,2,1,1,6,Place Ambroise Courtois,"45,7444100000","4,8705700000",1,4,2,1992.0,5,2,-1,-1,B01,1,1,2,1,1,5,4,AMBROISE COURTOIS                   (PL),0.0,,2,1,2,1,1,1,0,1,30,adult
202200025218,1,9,2022,0 days 17:55:00,1,69,69388,2,1,1,6,Place Ambroise Courtois,"45,7444100000","4,8705700000",2,4,1,2021.0,5,2,-1,-1,B01,1,1,2,1,1,5,4,AMBROISE COURTOIS                   (PL),0.0,,2,1,2,1,1,1,0,1,30,adult
202200025223,1,9,2022,0 days 07:30:00,1,83,83062,2,6,1,3,DUCLOS (AVENUE JACQUES),"43,1202520000","6,0106980000",1,4,1,1943.0,5,2,6,-1,B01,1,0,2,7,2,5,7,JAURES (AVENUE JEAN),0.0,,2,2,2,1,1,1,5,1,30,child
202200025223,1,9,2022,0 days 07:30:00,1,83,83062,2,6,1,3,DUCLOS (AVENUE JACQUES),"43,1202520000","6,0106980000",1,1,2,1970.0,1,1,-1,-1,B01,1,0,2,7,2,5,7,JAURES (AVENUE JEAN),0.0,,2,2,2,1,1,1,5,1,30,adult
202200025226,30,8,2022,0 days 19:15:00,1,76,76351,2,2,1,3,Rue Frédéric Bellanger,"49,4953200000","0,1010300000",1,4,2,1978.0,0,8,-1,-1,B01,3,0,2,1,1,5,4,FREDERIC BELLANGER,0.0,,2,2,0,1,1,1,0,1,50,child
202200025226,30,8,2022,0 days 19:15:00,1,76,76351,2,2,1,3,Rue Frédéric Bellanger,"49,4953200000","0,1010300000",1,1,1,2003.0,0,8,-1,-1,B01,3,0,2,1,1,5,4,FREDERIC BELLANGER,0.0,,2,2,0,1,1,1,0,1,50,adult
202200025255,1,9,2022,0 days 07:55:00,1,45,45147,2,1,1,2,246bis Rue du Faubourg Bannier,"47,9225935526","1,8976741433",1,1,1,1972.0,1,1,0,-1,A01,0,0,2,1,2,5,4,BANNIER (RUE DU FAUBOURG BANNIER),0.0,,2,2,0,1,1,1,0,1,50,child
202200025255,1,9,2022,0 days 07:55:00,1,45,45147,2,1,1,2,246bis Rue du Faubourg Bannier,"47,9225935526","1,8976741433",1,3,1,2001.0,1,2,0,-1,A01,0,0,2,1,2,5,4,BANNIER (RUE DU FAUBOURG BANNIER),0.0,,2,2,0,1,1,1,0,1,50,adult
